8.2,0.7,0.23,2,0.099,14,81,0.9973,3.19,0.7,9.4,5
10.4,0.575,0.61,2.6,0.076,11,24,1,3.16,0.69,9,5
8.3,0.42,0.38,2.5,0.094,24,60,0.9979,3.31,0.7,10.8,6
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,6
7.7,0.51,0.28,2.1,0.087,23,54,0.998,3.42,0.74,9.2,5
7.4,0.63,0.07,2.4,0.09,11,37,0.9979,3.43,0.76,9.7,6
7.8,0.54,0.26,2,0.088,23,48,0.9981,3.41,0.74,9.2,6
8.3,0.66,0.15,1.9,0.079,17,42,0.9972,3.31,0.54,9.6,6
7.8,0.46,0.26,1.9,0.088,23,53,0.9981,3.43,0.74,9.2,6
9.5,0.37,0.52,2,0.082,6,26,0.998,3.18,0.51,9.5,5
7.7,0.69,0.05,2.7,0.075,15,27,0.9974,3.26,0.61,9.1,5
9,0.43,0.34,2.5,0.08,26,86,0.9987,3.38,0.62,9.5,6
9.1,0.45,0.35,2.4,0.08,23,78,0.9987,3.38,0.62,9.5,5
6.8,0.77,0,1.8,0.066,34,52,0.9976,3.62,0.68,9.9,5
9.5,0.78,0.22,1.9,0.077,6,32,0.9988,3.26,0.56,10.6,6
7.8,0.55,0.35,2.2,0.074,21,66,0.9974,3.25,0.56,9.2,5
9.5,0.735,0.1,2.1,0.079,6,31,0.9986,3.23,0.56,10.1,6
8.9,0.59,0.39,2.3,0.095,5,22,0.9986,3.37,0.58,10.3,5
9.2,0.63,0.21,2.7,0.097,29,65,0.9988,3.28,0.58,9.6,5
9.2,0.43,0.52,2.3,0.083,14,23,0.9976,3.35,0.61,11.3,6
8.3,0.615,0.22,2.6,0.087,6,19,0.9982,3.26,0.61,9.3,5
10.3,0.5,0.42,2,0.069,21,51,0.9982,3.16,0.72,11.5,6
9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,5
9.3,0.27,0.41,2,0.091,6,16,0.998,3.28,0.7,9.7,5
9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,5
9.4,0.685,0.11,2.7,0.077,6,31,0.9984,3.19,0.7,10.1,6
9.3,0.39,0.4,2.6,0.073,10,26,0.9984,3.34,0.75,10.2,6
9.3,0.775,0.27,2.8,0.078,24,56,0.9984,3.31,0.67,10.6,6
8.7,0.69,0.31,3,0.086,23,81,1.0002,3.48,0.74,11.6,6
7.8,0.52,0.25,1.9,0.081,14,38,0.9984,3.43,0.65,9,6
8.7,0.69,0.31,3,0.086,23,81,1.0002,3.48,0.74,11.6,6
7.8,0.52,0.25,1.9,0.081,14,38,0.9984,3.43,0.65,9,6
10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,6
10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,6
10.9,0.21,0.49,2.8,0.088,11,32,0.9972,3.22,0.68,11.7,6
7.6,0.41,0.49,2,0.088,16,43,0.998,3.48,0.64,9.1,5
10.4,0.64,0.24,2.8,0.105,29,53,0.9998,3.24,0.67,9.9,5
8.2,0.42,0.49,2.6,0.084,32,55,0.9988,3.34,0.75,8.7,6
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,5
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6
10,0.48,0.24,2.7,0.102,13,32,1,3.28,0.56,10,6
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,5
8.1,0.825,0.24,2.1,0.084,5,13,0.9972,3.37,0.77,10.7,6
9.2,0.59,0.24,3.3,0.101,20,47,0.9988,3.26,0.67,9.6,5
7.5,0.55,0.24,2,0.078,10,28,0.9983,3.45,0.78,9.5,6
10.6,0.31,0.49,2.5,0.067,6,21,0.9987,3.26,0.86,10.7,6
9.4,0.43,0.24,2.8,0.092,14,45,0.998,3.19,0.73,10,6
9.5,0.46,0.24,2.7,0.092,14,44,0.998,3.12,0.74,10,6
10.2,0.24,0.49,2.4,0.075,10,28,0.9978,3.14,0.61,10.4,5
10.5,0.59,0.49,2.1,0.07,14,47,0.9991,3.3,0.56,9.6,4
10.6,0.34,0.49,3.2,0.078,20,78,0.9992,3.19,0.7,10,6
9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,4
7.6,0.51,0.24,2.4,0.091,8,38,0.998,3.47,0.66,9.6,6
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5
7.9,0.72,0.17,2.6,0.096,20,38,0.9978,3.4,0.53,9.5,5
7.7,0.835,0,2.6,0.081,6,14,0.9975,3.3,0.52,9.3,5
8.3,0.58,0.13,2.9,0.096,14,63,0.9984,3.17,0.62,9.1,6
8.3,0.6,0.13,2.6,0.085,6,24,0.9984,3.31,0.59,9.2,6
8.8,0.48,0.41,3.3,0.092,26,52,0.9982,3.31,0.53,10.5,6
8.8,0.24,0.54,2.5,0.083,25,57,0.9983,3.39,0.54,9.2,5
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5
10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,5
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6
10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5,5
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5
9.4,0.33,0.59,2.8,0.079,9,30,0.9976,3.12,0.54,12,6
8.6,0.47,0.47,2.4,0.074,7,29,0.9979,3.08,0.46,9.5,5
9.7,0.55,0.17,2.9,0.087,20,53,1.0004,3.14,0.61,9.4,5
9.4,0.59,0.14,2,0.084,25,48,0.9981,3.14,0.56,9.7,5
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,6
9.3,0.41,0.39,2.2,0.064,12,31,0.9984,3.26,0.65,10.2,5
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,6
8.6,0.8,0.11,2.3,0.084,12,31,0.9979,3.4,0.48,9.9,5
8.3,0.78,0.1,2.6,0.081,45,87,0.9983,3.48,0.53,10,5
8.5,0.46,0.31,2.25,0.078,32,58,0.998,3.33,0.54,9.8,5
9.1,0.64,0.23,3.1,0.095,13,38,0.9998,3.28,0.59,9.7,5
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6
9.4,0.615,0.28,3.2,0.087,18,72,1.0001,3.31,0.53,9.7,5
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6
7.5,0.38,0.48,2.6,0.073,22,84,0.9972,3.32,0.7,9.6,4
8.7,0.69,0,3.2,0.084,13,33,0.9992,3.36,0.45,9.4,5
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5
9.9,0.74,0.28,2.6,0.078,21,77,0.998,3.28,0.51,9.8,5
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5
9,0.66,0.17,3,0.077,5,13,0.9976,3.29,0.55,10.4,5
8.1,0.72,0.09,2.8,0.084,18,49,0.9994,3.43,0.72,11.1,6
7,0.45,0.34,2.7,0.082,16,72,0.998,3.55,0.6,9.5,5
7.7,0.56,0.2,2,0.075,9,39,0.9987,3.48,0.62,9.3,5
8.2,0.59,0,2.5,0.093,19,58,1.0002,3.5,0.65,9.3,6
9,0.69,0,2.4,0.088,19,38,0.999,3.35,0.6,9.3,5
6.5,0.615,0,1.9,0.065,9,18,0.9972,3.46,0.65,9.2,5
7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6
8.2,0.34,0.38,2.5,0.08,12,57,0.9978,3.3,0.47,9,6
8.6,0.33,0.4,2.6,0.083,16,68,0.99782,3.3,0.48,9.4,5
7.2,0.5,0.18,2.1,0.071,12,31,0.99761,3.52,0.72,9.6,6
7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5
7.6,0.54,0.13,2.5,0.097,24,66,0.99785,3.39,0.61,9.4,5
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5
8.8,0.42,0.21,2.5,0.092,33,88,0.99823,3.19,0.52,9.2,5
9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,6
9.2,0.67,0.1,3,0.091,12,48,0.99888,3.31,0.54,9.5,6
8.8,0.59,0.18,2.9,0.089,12,74,0.99738,3.14,0.54,9.4,5
7.5,0.6,0.32,2.7,0.103,13,98,0.99938,3.45,0.62,9.5,5
7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6
7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6
8.3,0.43,0.3,3.4,0.079,7,34,0.99788,3.36,0.61,10.5,5
7.1,0.52,0.03,2.6,0.076,21,92,0.99745,3.5,0.6,9.8,5
9,0.82,0.05,2.4,0.081,26,96,0.99814,3.36,0.53,10,5
7.1,0.59,0.01,2.5,0.077,20,85,0.99746,3.55,0.59,9.8,5
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,6
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,6
7.1,0.61,0.02,2.5,0.081,17,87,0.99745,3.48,0.6,9.7,6
8.6,0.55,0.09,3.3,0.068,8,17,0.99735,3.23,0.44,10,5
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,5
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,5
9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,6
9.1,0.66,0.15,3.2,0.097,9,59,0.99976,3.28,0.54,9.6,5
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5
7.4,0.68,0.16,1.8,0.078,12,39,0.9977,3.5,0.7,9.9,6
7.2,0.62,0.06,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,5
7.2,0.62,0.06,2.5,0.078,17,84,0.99746,3.51,0.53,9.7,5
7.2,0.62,0.06,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,5
7.2,0.635,0.07,2.6,0.077,16,86,0.99748,3.51,0.54,9.7,5
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5
8.9,0.75,0.14,2.5,0.086,9,30,0.99824,3.34,0.64,10.5,5
9,0.8,0.12,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,6
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5
10.1,0.45,0.23,1.9,0.082,10,18,0.99774,3.22,0.65,9.3,6
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5
7.2,0.63,0.03,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,6
9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,5
8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,4
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5
8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10,5
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6
10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,5
9.6,0.5,0.36,2.8,0.116,26,55,0.99722,3.18,0.68,10.9,5
8.6,0.83,0,2.8,0.095,17,43,0.99822,3.33,0.6,10.4,6
8.9,0.745,0.18,2.5,0.077,15,48,0.99739,3.2,0.47,9.7,6
8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6
8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6
8,0.62,0.33,2.7,0.088,16,37,0.9972,3.31,0.58,10.7,6
9.4,0.4,0.47,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,5
8.1,0.78,0.1,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,5
10,0.43,0.33,2.7,0.095,28,89,0.9984,3.22,0.68,10,5
10.5,0.43,0.35,3.3,0.092,24,70,0.99798,3.21,0.69,10.5,6
10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4,6
10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4,6
8.2,0.51,0.24,2,0.079,16,86,0.99764,3.34,0.64,9.5,6
10.2,0.41,0.43,2.2,0.11,11,37,0.99728,3.16,0.67,10.8,5
10.2,0.4,0.4,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,6
9.2,0.46,0.23,2.6,0.091,18,77,0.99922,3.15,0.51,9.4,5
9,0.58,0.25,2,0.104,8,21,0.99769,3.27,0.72,9.6,5
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5
7.6,0.43,0.29,2.1,0.075,19,66,0.99718,3.4,0.64,9.5,5
8.1,0.73,0,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,4
9.8,0.37,0.39,2.5,0.079,28,65,0.99729,3.16,0.59,9.8,5
8.3,0.56,0.22,2.4,0.082,10,86,0.9983,3.37,0.62,9.5,5
9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,5
8.2,0.78,0,2.2,0.089,13,26,0.9978,3.37,0.46,9.6,4
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,6
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,5
9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,5
9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,5
8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,5
8,0.5,0.39,2.6,0.082,12,46,0.9985,3.43,0.62,10.7,6
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5
8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5
7.2,0.58,0.54,2.1,0.114,3,9,0.99719,3.33,0.57,10.3,4
7.1,0.27,0.6,2.1,0.074,17,25,0.99814,3.38,0.72,10.6,6
7.1,0.68,0,2.3,0.087,17,26,0.99783,3.45,0.53,9.5,5
7.1,0.67,0,2.3,0.083,18,27,0.99768,3.44,0.54,9.4,5
7.3,0.735,0,2.2,0.08,18,28,0.99765,3.41,0.6,9.4,5
