0.2758619,0.04848485,0.2048193,0.0441989,0.1141868,0.6153846,0.3815029,0.452889,0.6138615,0.3294117,0.122449,6
0.1379311,0.230303,0.1204819,0.7872929,0.1107266,0.2923077,0.7398844,0.6276638,0.5643564,0.1647059,0.3673469,5
0.6551724,0.2424242,0.2590362,0.05524862,0.2352941,0.2769231,0.416185,0.1945269,0.3861387,0.2235294,0.8979592,5
0.3793103,0.3757576,0.1385542,0.2596686,0.1349481,0.3384615,0.566474,0.4148931,0.4356436,0.1411764,0.3265307,5
0.5517241,0.3030303,0.1927711,0.02762431,0.1418685,0.5384616,0.5028902,0.2021269,0.3267328,0.05882353,0.5714285,6
0.6551724,0.1939394,0.2349398,0.9530388,0.1557093,0.6461539,0.566474,0.9088171,0.4059407,0.1529412,0.04081648,5
0.6551724,0.1939394,0.2349398,0.9530388,0.1557093,0.6461539,0.566474,0.9088171,0.4059407,0.1529412,0.04081648,5
0.4482757,0.1818182,0.2349398,0.09944752,0.5536333,0.9230769,0.6184971,0.4376933,0.3069306,0.1529412,0.2040816,6
0.4482757,0.1939394,0.2349398,0.121547,0.5570934,0.9230769,0.6127167,0.4376933,0.2970296,0.1294118,0.2040816,6
0.5517241,0.2787879,0.1566265,0.3701658,0.1972318,0.3846154,0.6300578,0.5668721,0.3267328,0.2705882,0.2857144,6
0.413793,0.1939394,0.1626506,0.03867403,0.1557093,0.4615385,0.583815,0.4148931,0.4158417,0.3882353,0.2244899,6
0.4482757,0.1818182,0.1566265,0.03867403,0.16609,0.4615385,0.5953757,0.4148931,0.4356436,0.3882353,0.2244899,6
0.6896551,0.1212121,0.186747,0.03867403,0.1591695,0.5384616,0.6705202,0.3920974,0.3564358,0.3529411,0.3265307,7
0.2758619,0.4606061,0.1506024,0.2044199,0.1868512,0.9076923,0.9017341,0.452889,0.4455446,0.3411764,0.2857144,5
0.5517241,0.2787879,0.1566265,0.3701658,0.1972318,0.3846154,0.6300578,0.5668721,0.3267328,0.2705882,0.2857144,6
0.5172414,0.1333333,0.2108434,0.2375691,0.1903114,0.4461538,0.5722544,0.5364763,0.5544554,0.2941176,0.2857144,5
0.6206895,0.1333333,0.186747,0.04972376,0.1730104,0.4307692,0.7052023,0.2857143,0.5445544,0.2470588,0.6734694,6
0.413793,0.2060606,0.1746988,0.02209945,0.1937716,0.5538462,0.4219653,0.2629186,0.5346534,0.4117647,0.5306123,7
0.2758619,0.09696969,0.1987952,0.02209945,0.1557093,0.2769231,0.1791908,0.2325227,0.5148515,0.2705882,0.510204,7
0.3448276,0.1212121,0.2108434,0.01657459,0.1141868,0.5538462,0.3294798,0.2401228,0.5049505,0.1411764,0.510204,6
0.4827586,0.1454546,0.3554217,0.01104972,0.467128,0.5384616,0.4682081,0.3844973,0.2475248,0.1764706,0.1428573,6
0.5172414,0.2060606,0.2108434,0.03314917,0.09342561,0.4,0.8092486,0.2173271,0.3267328,0.3411764,0.5306123,6
0.6206895,0.1575758,0.2048193,0.6187845,0.1072664,0.523077,0.9364162,0.6276638,0.2871287,0.317647,0.2448981,6
0.2068965,0.1333333,0.1566265,0.6464089,0.1245675,0.7230769,0.5549133,0.703651,0.4950495,0.1529412,0.1020408,6
0.413793,0.3636364,0.09036145,0.2154696,0.1107266,0.3384615,0.1560694,0.3920974,0.3069306,0.1764706,0.3673469,6
0.6896551,0.1454546,0.2168675,0.02762431,0.0899654,0.6307693,0.3468208,0.354106,0.5544554,0.1294118,0.3061224,6
0.4827586,0.169697,0.1445783,0.2320442,0.2768166,0.4153846,0.416185,0.5440764,0.2277228,0.2705882,0.04081648,6
0.2068965,0.1333333,0.1566265,0.6464089,0.1245675,0.7230769,0.5549133,0.703651,0.4950495,0.1529412,0.1020408,6
0.5517241,0.4727273,0.04216868,0.02209945,0.07958478,0.2153846,0.5780347,0.2325227,0.2178218,0.1294118,0.4285715,5
0.413793,0.3636364,0.09036145,0.2154696,0.1107266,0.3384615,0.1560694,0.3920974,0.3069306,0.1764706,0.3673469,6
0.6206895,0.1939394,0.1626506,0.03867403,0.0899654,0.4307692,0.4104046,0.3617015,0.3465348,0.2705882,0.3877552,6
0.2758619,0.3272727,0.01807229,0.02762431,0.1799308,0.4,0.3988439,0.4148931,0.4158417,0.3647059,0.1428573,5
0.3448276,0.2181818,0.1445783,0.3149172,0.09688581,0.3692308,0.4219653,0.1793312,0.4158417,0.3058823,0.8571429,7
0.6896551,0.1939394,0.1746988,0.5193371,0.1314879,0.2769231,0.3121387,0.6276638,0.3267328,0.1411764,0.2244899,5
0.2068965,0.230303,0.1686747,0.2265194,0.1764706,0.4307692,0.867052,0.6428594,0.8811882,0.5647058,0.3265307,5
0.6896551,0.1939394,0.1746988,0.5193371,0.1314879,0.2769231,0.3121387,0.6276638,0.3267328,0.1411764,0.2244899,5
0.5862068,0.1212121,0.2168675,0.03867403,0.1072664,0.4307692,0.2080925,0.1413353,0.4554456,0.1647059,0.877551,7
0.5517241,0.2909091,0.2048193,0.03314917,0.1038062,0.2615385,0.1040462,0.2477184,0.5049505,0.4941176,0.7346939,7
0.6896551,0.1212121,0.1807229,0.4475139,0.1799308,0.3538462,0.300578,0.6200637,0.138614,0.3882353,0.1836736,5
0.4482757,0.5575758,0.1686747,0.2596686,0.16609,0.2769231,0.3121387,0.5288762,0.4653466,0.1647059,0.122449,5
0.4827586,0.169697,0.186747,0.03867403,0.1418685,0.4769231,0.3641618,0.3769017,0.5841586,0.6352941,0.4489797,6
0.5862068,0.1454546,0.2048193,0.845304,0.1314879,0.7384616,0.6647399,0.802434,0.4059407,0.4352941,0.1632653,6
0.5862068,0.3151515,0.1204819,0.2983426,0.1764706,0.6769231,0.6531792,0.5060805,0.3663368,0.2235294,0.3265307,5
0.6551724,0.169697,0.1807229,0.4143647,0.1211073,0.6,0.9017341,0.6580551,0.5247524,0.2705882,0.2244899,6
0.5862068,0.4242425,0.3674699,0.6132597,0.1141868,0.7846154,0.6011561,0.7188467,0.3069306,0.2588235,0.06122452,5
0.5862068,0.4363637,0.373494,0.6132597,0.1107266,0.7538462,0.583815,0.7264467,0.3168316,0.2705882,0.06122452,6
0.6206895,0.3757576,0.3795181,0.5690608,0.1107266,0.8,0.6069364,0.7188467,0.2871287,0.2470588,0.06122452,6
0.5862068,0.4242425,0.3674699,0.6132597,0.1141868,0.7846154,0.6011561,0.7188467,0.3069306,0.2588235,0.06122452,5
0.5862068,0.4363637,0.373494,0.6132597,0.1107266,0.7538462,0.583815,0.7264467,0.3168316,0.2705882,0.06122452,6
0.6206895,0.3757576,0.3795181,0.5690608,0.1107266,0.8,0.6069364,0.7188467,0.2871287,0.2470588,0.06122452,6
0.5172414,0.1939394,0.1987952,0.05524862,0.07958478,0.6769231,0.4913295,0.1565355,0.4554456,0.2,0.8571429,7
0.5172414,0.1575758,0.1987952,0.06077348,0.07612457,0.6923077,0.4913295,0.1489354,0.4455446,0.2117647,0.8571429,7
0.7241379,0.1090909,0.1927711,0.05524862,0.09688581,0.7384616,0.5606936,0.2781142,0.4059407,0.2470588,0.6326531,7
0.2068965,0.3151515,0.3975904,0.8397791,0.1176471,0.3538462,0.6531792,0.7568426,0.3366338,0.317647,0.08163276,6
0.2068965,0.3151515,0.3975904,0.8397791,0.1176471,0.3538462,0.6531792,0.7568426,0.3366338,0.317647,0.08163276,6
0.6896551,0.2060606,0.2228916,0.7071824,0.16609,0.7538462,0.8150289,0.7264467,0.1980198,0.2470588,0.1428573,5
0.5862068,0.04848485,0.1927711,0.4917128,0.1453287,0.9384615,0.6416185,0.6276638,0.5940595,0.2117647,0.2040816,5
0.2068965,0.1575758,0.1445783,0.6298344,0.1314879,0.8,0.6531792,0.6884509,0.5346534,0.1882353,0.2040816,5
0.6896551,0.2060606,0.2228916,0.7071824,0.16609,0.7538462,0.8150289,0.7264467,0.1980198,0.2470588,0.1428573,5
0.6551724,0.06060606,0.1927711,0.7569062,0.1349481,0.4769231,0.3352601,0.7188467,0.3960397,0.1411764,0.1632653,6
0.5862068,0.04848485,0.1927711,0.4917128,0.1453287,0.9384615,0.6416185,0.6276638,0.5940595,0.2117647,0.2040816,5
0.5862068,0.1818182,0.2108434,0.8729283,0.09688581,0.8769231,0.6936416,0.8404299,0.3564358,0.4235294,0.1428573,6
0.5862068,0.1818182,0.2108434,0.8729283,0.09688581,0.8769231,0.6936416,0.8404299,0.3564358,0.4235294,0.1428573,6
0.5172414,0.3030303,0.1686747,0.03314917,0.1349481,0.523077,0.7861272,0.3617015,0.4653466,0.4352941,0.3877552,5
0.3793103,0.1090909,0.3253012,0.4309393,0.2422145,0.9384615,0.6473988,0.6048635,0.08910906,0.1882353,0.08163276,6
0.6206895,0.2787879,0.3012048,0.6961327,0.1522491,1,0.8323699,0.7796383,0.2079208,0.2823529,0.1632653,5
0.4482757,0.4,0.2048193,0.4696133,0.1280277,0.4,0.5722544,0.6732552,0.4158417,0.3294117,0.1428573,5
0.4482757,0.4,0.2048193,0.4696133,0.1280277,0.4,0.5722544,0.6732552,0.4158417,0.3294117,0.1428573,5
0.2068965,0.2787879,0.1445783,0.1436464,0.100346,0.3384615,0.5317919,0.2629186,0.5049505,0.2470588,0.5918368,6
0.5517241,0.07272728,0.2409639,0.05524862,0.07958478,0.2,0.1965318,0.2401228,0.3861387,0.2235294,0.6938776,6
0.6206895,0.2787879,0.3012048,0.6961327,0.1522491,1,0.8323699,0.7796383,0.2079208,0.2823529,0.1632653,5
0.6551724,0.2909091,0.2891566,0.6961327,0.16609,0.8307692,0.8381503,0.7796383,0.2376238,0.317647,0.1632653,5
0.1724138,0.339394,0.02409638,0.2762431,0.1176471,0.2769231,0.2080925,0.4148931,0.4158417,0.3294117,0.3673469,5
0.8275862,0.1939394,0.1927711,0.6353592,0.1453287,0.6,0.5028902,0.794834,0.2079208,0.3647059,0.08163276,5
0.6896551,0.09696969,0.186747,0.339779,0.1626298,0.4307692,0.4624277,0.551672,0.4851485,0.1294118,0.2653061,5
0.5172414,0.1333333,0.1686747,0.2375691,0.1591695,0.1692308,0.5491329,0.551672,0.4851485,0.1529412,0.1428573,6
0.3448276,0.06060606,0.2831325,0.04972376,0.2768166,0.5692308,0.6184971,0.3693016,0.4059407,0.1529412,0.2857144,6
0.4482757,0.1333333,0.2168675,0.02209945,0.04844291,0.9230769,0.5317919,0.2477184,0.4653466,0.2941176,0.5306123,6
0.6896551,0.3757576,0.1385542,0.3480663,0.07266436,0.4,0.433526,0.4604891,0.3366338,0.2235294,0.4285715,5
0.3793103,0.1939394,0.1927711,0.3812155,0.0899654,0.6923077,0.8786127,0.5972679,0.6435645,0.3647059,0.2653061,7
0.2413792,0.2666667,0.3373494,0.1160221,0.1107266,0.6769231,0.7398844,0.3389058,0.4950495,0.3999999,0.510204,7
0.2413792,0.2666667,0.3373494,0.1104972,0.1176471,0.6615385,0.7687861,0.3389058,0.5049505,0.3999999,0.510204,6
0.1034482,0.2181818,0.1506024,0.5359116,0.02768166,0.06153846,0.03468208,0.4604891,0.5841586,0.1647059,0.4489797,5
0.3793103,0.1939394,0.1927711,0.3812155,0.0899654,0.6923077,0.8786127,0.5972679,0.6435645,0.3647059,0.2653061,7
0.413793,0.1939394,0.1626506,0.8342543,0.07958478,0.6615385,0.7919075,0.7796383,0.4356436,0.3294117,0.1632653,5
0.4827586,0.230303,0.1325301,0.4088399,0.07612457,0.8,0.8786127,0.6200637,0.3861387,0.3411764,0.1020408,5
0.4482757,0.230303,0.186747,0.8287293,0.08304498,0.6307693,0.7398844,0.7568426,0.4554456,0.3882353,0.2448981,5
0.9655171,0.1818182,0.2409639,0.02762431,0.05190311,0.5076923,0.4046243,0.30851,0.3168316,0.1764706,0.4693877,6
0.5862068,0.3515152,0.4036145,0.5414365,0.1141868,0.7076923,0.6011561,0.7264467,0.3564358,0.2470588,0.06122452,5
0.4827586,0.1333333,0.2168675,0.06629835,0.07958478,0.4153846,0.2601156,0.2857143,0.3465348,0.3647059,0.489796,7
0.9310346,0.2424242,0.2349398,0.06629835,0.05882353,0.2307692,0.1618497,0.3313057,0.4257427,0.3411764,0.6938776,6
0.3103448,0.2787879,0.2048193,0.08287293,0.1141868,0.2615385,0.150289,0.3617015,0.4950495,0.2352941,0.3673469,5
0.5862068,0.3515152,0.4036145,0.5414365,0.1141868,0.7076923,0.6011561,0.7264467,0.3564358,0.2470588,0.06122452,5
0.862069,0.1575758,0.2409639,0.02762431,0.09342561,0.5384616,0.3236994,0.30851,0.4059407,0.3647059,0.489796,6
0.9310346,0.1454546,0.2409639,0.07182321,0.08650519,0.2461538,0.2080925,0.3161101,0.3168316,0.3647059,0.5714285,6
0.3103448,0.2121212,0.2228916,0.02209945,0.09688581,0.523077,0.3641618,0.1945269,0.1980198,0.1882353,0.510204,6
0.06896545,0.09696969,0.1626506,0.03867403,0.1107266,0.7692308,0.6763006,0.2933144,0.4752476,0.1647059,0.3469389,6
0.3103448,0.3151515,0.1987952,0.2154696,0.07612457,0.2461538,0.1676301,0.2857143,0.5742576,0.4117647,0.7346939,7
0.5172414,0.2060606,0.1807229,0.1878453,0.1453287,0.3076923,0.3757226,0.4604891,0.1881189,0.1764706,0.2040816,6
0.862069,0.169697,0.2289157,0.4033149,0.1072664,0.6615385,0.583815,0.4148931,0.3168316,0.1058823,0.6326531,7
0.7586206,0.1212121,0.2771084,0.5248619,0.1487889,0.8461539,0.4855491,0.6732552,0.3366338,0.2352941,0.3061224,6
0.5172414,0.2060606,0.1807229,0.1878453,0.1453287,0.3076923,0.3757226,0.4604891,0.1881189,0.1764706,0.2040816,6
0.6206895,0.1212121,0.246988,0.02762431,0.1245675,0.5846154,0.265896,0.3009145,0.3366338,0.2588235,0.4081632,5
0.9655171,0.1818182,0.2409639,0.3756906,0.1280277,0.1384615,0.1445087,0.6580551,0.2574257,0.717647,0.2653061,6
0.6896551,0.1939394,0.253012,0.7348067,0.1868512,0.6923077,0.849711,0.7568426,0.08910906,0.2235294,0.1020408,6
0.6896551,0.1939394,0.253012,0.7348067,0.1868512,0.6923077,0.849711,0.7568426,0.08910906,0.2235294,0.1020408,6
0.2413792,0.2909091,0.1445783,0.0441989,0.08304498,0.5384616,0.4219653,0.1413353,0.4851485,0.2235294,0.8163264,7
0.2413792,0.2909091,0.1445783,0.0441989,0.08304498,0.5384616,0.4219653,0.1413353,0.4851485,0.2235294,0.8163264,7
0.3448276,0.169697,0.3373494,0.762431,0.1487889,0.3692308,0.6242775,0.7644427,0.1782179,0.2,0.1428573,5
0.3103448,0.339394,0.1807229,0.2265194,0.1280277,0.1692308,0.1965318,0.3996975,0.4752476,0.1882353,0.4489797,5
0.6896551,0.1939394,0.253012,0.7348067,0.1868512,0.6923077,0.849711,0.7568426,0.08910906,0.2235294,0.1020408,6
0.4482757,0.1939394,0.2108434,0.685083,0.1314879,0.9384615,0.8901734,0.6884509,0.3465348,0.317647,0.2244899,5
0.4482757,0.4606061,0.1084337,0.09392266,0.07612457,0.3384615,0.2716763,0.1261397,0.2772277,0.2470588,0.8571429,7
0.7241379,0.2545455,0.186747,0.4558011,0.1487889,0.2615385,0.5780347,0.6732552,0.2772277,0.3647059,0.1836736,5
0.5862068,0.2666667,0.2771084,0.0441989,0.1868512,0.4,0.4739884,0.2021269,0.3168316,0.3647059,0.877551,6
0.862069,0.1333333,0.2710843,0.0441989,0.1141868,0.2153846,0.2601156,0.2857143,0.3267328,0.1882353,0.5306123,6
0.3103448,0.169697,0.2590362,0.2127072,0.0899654,0.4307692,0.4566474,0.2933144,0.5445544,0.1176471,0.6326531,7
0.7241379,0.230303,0.186747,0.9392266,0.1349481,0.4615385,0.7052023,0.8404299,0.2871287,0.4823529,0.3673469,5
0.5172414,0.1818182,0.2409639,0.3756906,0.09688581,0.7230769,0.5780347,0.3617015,0.3069306,0.04705883,0.6122448,6
0.1724138,0.1818182,0.1807229,0.6740332,0.1453287,0.8307692,0.6878613,0.703651,0.4752476,0.1882353,0.2040816,5
0.3448276,0.2060606,0.1927711,0.2651934,0.1280277,0.5846154,0.7225434,0.5364763,0.3861387,0.5294117,0.1632653,6
0.3448276,0.3030303,0.186747,0.2651934,0.1245675,0.6,0.7052023,0.5440764,0.3861387,0.5058823,0.1836736,6
0.5862068,0.3151515,0.09036145,0.02762431,0.1418685,0.8923077,0.7630058,0.4300933,0.2871287,0.2352941,0.1632653,5
0.4482757,0.1939394,0.246988,0.480663,0.09688581,0.7076923,0.6647399,0.5668721,0.3168316,0.4470588,0.3061224,6
0.1724138,0.2666667,0.1385542,0.1933702,0.0899654,0.6,0.3930636,0.3389058,0.3465348,0.317647,0.5306123,5
0.413793,0.2424242,0.1686747,0.4309393,0.1384083,0.8,0.9248555,0.6276638,0.2871287,0.3764706,0.1020408,6
0.4827586,0.2424242,0.2168675,0.4033149,0.1141868,0.3846154,0.416185,0.3693016,0.2178218,0.1647059,0.6122448,6
0.413793,0.08484849,0.2048193,0.243094,0.1487889,0.4769231,0.4277457,0.4756847,0.5544554,0.2235294,0.2448981,5
0.4827586,0.2181818,0.1445783,0.3922653,0.1384083,0.7846154,0.9421965,0.6200637,0.3267328,0.2823529,0.1020408,5
0.5862068,0.2909091,0.1445783,0.685083,0.1314879,0.7538462,0.884393,0.7644427,0.2970296,0.3058823,0.08163276,5
0.4827586,0.2181818,0.1445783,0.3922653,0.1384083,0.7846154,0.9421965,0.6200637,0.3267328,0.2823529,0.1020408,5
0.4827586,0.230303,0.1566265,0.8508288,0.1280277,0.8,0.8381503,0.794834,0.3465348,0.317647,0.1836736,5
0.5862068,0.2909091,0.1445783,0.685083,0.1314879,0.7538462,0.884393,0.7644427,0.2970296,0.3058823,0.08163276,5
0.4827586,0.2181818,0.2048193,0.7292818,0.07612457,0.5538462,0.4797688,0.5288762,0.5247524,0.3529411,0.7346939,6
0.3448276,0.1575758,0.3012048,0.60221,0.1038062,0.6461539,0.5895954,0.703651,0.3465348,0.2352941,0.08163276,5
0.5517241,0.09696969,0.1927711,0.4198896,0.1141868,0.5384616,0.433526,0.5972679,0.4059407,0.1294118,0.1632653,5
0.4827586,0.5939394,0.1746988,0.08287293,0.09688581,0.1846154,0.150289,0.4452889,0.5148515,0.6,0.3673469,5
0.2413792,0.3878788,0.186747,0.01104972,0.1245675,0.3076923,0.6878613,0.3844973,0.4158417,0.6352941,0.2244899,6
0.06896545,0.2,0.1506024,0.4972376,0.06920416,0.1384615,0.09826589,0.4604891,0.5049505,0.1294118,0.4285715,5
0.4827586,0.1212121,0.2289157,0.03867403,0.0899654,0.4923077,0.3468208,0.2933144,0.5148515,0.4235294,0.5714285,7
0.5517241,0.09696969,0.1927711,0.4198896,0.1141868,0.5384616,0.433526,0.5972679,0.4059407,0.1294118,0.1632653,5
0.4482757,0.06060606,0.1746988,0.2541437,0.1349481,0.4307692,0.4104046,0.4908849,0.6336635,0.1647059,0.2653061,6
0.2758619,0.2060606,0.1506024,0.03867403,0.06228373,0.4923077,0.3121387,0.2477184,0.4950495,0.2470588,0.5510205,7
0.1379311,0.2181818,0.1445783,0.4696133,0.1107266,0.8,0.583815,0.6200637,0.5049505,0.1764706,0.2040816,5
0.7241379,0.230303,0.2168675,0.3480663,0.08304498,0.6461539,0.6531792,0.452889,0.2277228,0.1176471,0.5306123,5
0.1379311,0.2181818,0.1445783,0.4696133,0.1107266,0.8,0.583815,0.6200637,0.5049505,0.1764706,0.2040816,5
0.1034482,0.2424242,0.1445783,0.9281768,0.1107266,0.8769231,0.6705202,0.8328298,0.5049505,0.2470588,0.2040816,5
0.7241379,0.1818182,0.2168675,0.3480663,0.08304498,0.6153846,0.6358382,0.4452889,0.2376238,0.1058823,0.5306123,5
0.7241379,0.230303,0.2168675,0.3480663,0.08304498,0.6461539,0.6531792,0.452889,0.2277228,0.1176471,0.5306123,5
0.6206895,0.7333333,0.126506,0.4861879,0.200692,0.4615385,0.6994219,0.6960509,0.1980198,0.3764706,0.1428573,6
0.2758619,0.2060606,0.1506024,0.03867403,0.06228373,0.4923077,0.3121387,0.2477184,0.4950495,0.2470588,0.5510205,7
0.3793103,0.1333333,0.1807229,0.005524863,0.1072664,0.4615385,0.5375723,0.4300933,0.6138615,0.1882353,0.1428573,6
0.3103448,0.5030304,0.1325301,0.06077348,0.1176471,0.4307692,0.5144508,0.3769017,0.5841586,0.3647059,0.4081632,6
0.5862068,0.1939394,0.246988,0.9447514,0.1176471,0.5538462,0.5433526,0.9012215,0.5148515,0.1882353,0.06122452,5
0.3448276,0.1090909,0.1927711,0.09392266,0.1245675,0.5846154,0.8612717,0.4452889,0.6930693,0.317647,0.2653061,6
0.3448276,0.1090909,0.1927711,0.09392266,0.1245675,0.5846154,0.8612717,0.4452889,0.6930693,0.317647,0.2653061,6
0.5862068,0.1939394,0.246988,0.9447514,0.1176471,0.5538462,0.5433526,0.9012215,0.5148515,0.1882353,0.06122452,5
1,0.2424242,0.2409639,0.3922653,0.100346,0.5384616,0.8265896,0.7340468,0.5346534,0.3294117,0.2448981,6
0.9655171,0.230303,0.2349398,0.3922653,0.09342561,0.7076923,0.9075145,0.7340468,0.5049505,0.3294117,0.2244899,6
0.6206895,0.1818182,0.2289157,0.7513813,0.1591695,0.8,0.8265896,0.7568426,0.2871287,0.2470588,0.122449,6
0.6206895,0.1818182,0.2289157,0.7513813,0.1591695,0.8,0.8265896,0.7568426,0.2871287,0.2470588,0.122449,6
0.6206895,0.1818182,0.2289157,0.7513813,0.1591695,0.8,0.8265896,0.7568426,0.2871287,0.2470588,0.122449,6
0.6206895,0.1818182,0.2289157,0.7513813,0.1591695,0.8,0.8265896,0.7568426,0.2871287,0.2470588,0.122449,6
0.4827586,0.5333334,0.1927711,0.6906078,0.1107266,0.7846154,0.982659,0.703651,0.4653466,0.317647,0.2448981,6
0.5517241,0.2181818,0.3554217,0.03867403,0.08650519,0.5692308,0.3988439,0.2933144,0.5346534,0.2117647,0.5510205,7
0.2758619,0.2060606,0.126506,0.8204421,0.09342561,0.3846154,0.6242775,0.7796383,0.6732674,0.4823529,0.2448981,6
0.6551724,0.2909091,0.1385542,0.7182321,0.1314879,0.7076923,0.8439307,0.802434,0.3960397,0.2705882,0.06122452,5
0.7931033,0.2787879,0.1566265,0.3922653,0.06574394,0.3076923,0.2254335,0.4908849,0.3267328,0.317647,0.4081632,5
0.5862068,0.1575758,0.2228916,0.09392266,0.04844291,0.3076923,0.283237,0.1793312,0.3465348,0.1764706,0.6122448,7
0.4827586,0.1939394,0.2048193,0.1104972,0.1211073,0.9461538,0.9682081,0.4148931,0.4950495,0.4117647,0.2653061,6
0.5172414,0.3878788,0.3373494,0.5801105,0.1072664,0.5692308,0.5260116,0.7264467,0.3366338,0.2705882,0.06122452,5
0.4827586,0.1575758,0.1626506,0.07734807,0.06228373,0.3538462,0.5086705,0.1565355,0.3564358,0.4470588,0.8571429,7
0.1379311,0.1454546,0.1626506,0.03867403,0.06574394,0.1384615,0.150289,0.1945269,0.4455446,0.1529412,0.510204,7
0.06896545,0.1333333,0.1566265,0.03867403,0.06228373,0.1384615,0.1445087,0.1945269,0.4455446,0.1647059,0.510204,7
0.2413792,0.4,0.08433735,0.5359116,0.08650519,0.2307692,0.3930636,0.6124636,0.5742576,0.2588235,0.3265307,5
0.5172414,0.3878788,0.3373494,0.5801105,0.1072664,0.5692308,0.5260116,0.7264467,0.3366338,0.2705882,0.06122452,5
0.1379311,0.1939394,0.2349398,0.0441989,0.1453287,0.523077,0.6184971,0.3996975,0.4059407,0.3411764,0.1836736,6
0.3103448,0.3272727,0.1807229,0.2762431,0.07958478,0.07692308,0.265896,0.3617015,0.4653466,0.2117647,0.5306123,7
0.3103448,0.3272727,0.1807229,0.2762431,0.07958478,0.07692308,0.265896,0.3617015,0.4653466,0.2117647,0.5306123,7
0.3448276,0.1818182,0.2349398,0.06077348,0.06920416,0.3076923,0.3872832,0.2477184,0.5148515,0.317647,0.6938776,6
0.5172414,0.04242425,0.2108434,0.2596686,0.1245675,0.5076923,0.3294798,0.452889,0.5148515,0.2235294,0.3673469,6
0.5172414,0.2424242,0.2409639,0.4143647,0.08304498,0.1846154,0.2543353,0.4908849,0.3663368,0.1176471,0.3673469,5
0.2758619,0.1939394,0.2108434,0.02762431,0.0899654,0.2923077,0.6705202,0.2477184,0.2970296,0.2941176,0.4489797,6
0.5172414,0.2909091,0.1566265,0.4198896,0.1418685,0.4461538,0.7456647,0.6504595,0.4455446,0.3294117,0.1632653,6
0,0.6181818,0.04216868,0.3480663,0.1141868,0.5076923,0.5549133,0.4908849,0.5346534,0.3999999,0.2653061,6
0.5172414,0.2909091,0.1566265,0.4198896,0.1418685,0.4461538,0.7456647,0.6504595,0.4455446,0.3294117,0.1632653,6
