0.5,0.05955679,0.604811,0.05607476,0.02851774,0.2774421,0.02894467,0.03371711,0.2
0.5,0.7922438,0.07216495,0.07009346,0.5401791,0.3945116,0.05891393,0.006578947,0.32
0,0.7783933,0.7250859,0.6261683,0.4484359,0.0427996,0.428791,0.05222039,0.44
0,0.7645429,0.07044674,0.06542056,0.04167127,0.03851964,0.3903688,0.005139803,0.32
0,0.8199446,0.7938144,0.8130841,0.06156737,0.505287,0.06480533,0.0078125,0.36
0.5,0.8614959,0.8453608,0.7663552,0.06969161,0.06369587,0.08119877,0.0078125,0.24
0,0.9584488,0.0910653,0.08411215,0.08251354,0.07389224,0.8770492,0.09950658,0.44
0,0.9168975,0.9140893,0.9065421,0.08870344,0.7243202,0.0991291,0.009662829,0.4
0,0.7368421,0.742268,0.06542056,0.04001326,0.03373615,0.3545082,0.00493421,0.2
0,0.06094183,0.6391752,0.05607476,0.02884934,0.02681269,0.03355533,0.02960526,0.16
0,0.06094183,0.05841924,0.05607476,0.2887145,0.02517623,0.03381148,0.03371711,0.12
0.5,0.6537396,0.6391752,0.5794392,0.319664,0.3491943,0.02151639,0.03166118,0.24
1,0.04570637,0.4501718,0.4392523,0.1278877,0.01309164,0.01152664,0.01521382,0.12
0,0.07202216,0.742268,0.6728972,0.04653476,0.04116314,0.4902664,0.05222039,0.44
0,0.06925208,0.742268,0.07009346,0.04874544,0.03965257,0.04175205,0.06866776,0.44
0,0.06925208,0.7079038,0.06074766,0.039958,0.3907351,0.428791,0.04194079,0.24
0,0.833795,0.07560138,0.07009346,0.6485023,0.6261329,0.6157787,0.07072368,0.32
0.5,0.06786703,0.0652921,0.7196262,0.0401238,0.03650554,0.4697746,0.04810855,0.32
0.5,0.7506925,0.06872852,0.7663552,0.04426882,0.3693354,0.04661885,0.005550987,0.28
0.5,0.002770083,0.001718213,0.5794392,0.3688515,0.0327291,0.3365779,0.004317434,0.24
0.5,0.06648199,0.06185567,0.6261683,0.3500608,0.02895267,0.04559426,0.0002055921,0.2
0.5,0.5983379,0.6735395,0.4859813,0.2008401,0.01699396,0.02484631,0.002467105,0.2
0,0.6814405,0.6735395,0.5794392,0.2992152,0.2988419,0.3442623,0.03166118,0.2
0,0.6398892,0.05670103,0.4859813,0.02376478,0.02152568,0.02715164,0.03577303,0.2
1,0.5983379,0.04982818,0.03271028,0.1837073,0.1868076,0.1623975,0.02138158,0.2
0,0.5844876,0.05498282,0.4859813,0.02166464,0.001510574,0.01588115,0.03371711,0.2
0.5,0.7506925,0.0652921,0.5794392,0.383221,0.3743706,0.03714139,0.004111842,0.28
0.5,0.06925208,0.7079038,0.5327103,0.3268487,0.02920443,0.4057377,0.003495066,0.28
0.5,0.06371191,0.6391752,0.6261683,0.3384547,0.3215005,0.0258709,0.004317434,0.28
0,0.0567867,0.0532646,0.4859813,0.02216204,0.164149,0.2443648,0.03371711,0.24
0.5,0.0734072,0.06872852,0.06542056,0.4876755,0.4360524,0.04380123,0.006167763,0.2
0,0.5567867,0.5189003,0.3925234,0.1439151,0.1440081,0.1521516,0.01726974,0.16
0.5,0.06094183,0.6219931,0.4859813,0.2323422,0.02039275,0.2648565,0.002672697,0.2
1,0.5290859,0.5017182,0.3925234,0.1400464,0.01283988,0.1470287,0.01726974,0.12
0.5,0.7091413,0.7250859,0.06074766,0.04227921,0.038142,0.4415984,0.05222039,0.4
0,0.04709141,0.4501718,0.3457944,0.01177186,0.001007049,0.01280738,0.001233553,0.08
1,0.04570637,0.04295533,0.03271028,0.09693822,0.01007049,0.1290984,0.001233553,0.08
1,0.5152355,0.4673539,0.03738318,0.01309827,0.1351964,0.1393443,0.001233553,0.08
1,0.5290859,0.04467354,0.3925234,0.1383884,0.01397281,0.01536885,0.001439145,0.16
0,0.8199446,0.07731958,0.7663552,0.06969161,0.6085095,0.07223361,0.008223685,0.52
0.5,0.0567867,0.05498282,0.5794392,0.2229468,0.02190332,0.01588115,0.02631579,0.2
0.5,0.4459834,0.0395189,0.03738318,0.1057809,0.01057402,0.008965163,0.01254112,0.12
1,0.04432133,0.0395189,0.4392523,0.01160606,0.0106999,0.01408811,0.01377467,0.12
0.5,0.5844876,0.05154639,0.5327103,0.02238311,0.2056898,0.0204918,0.2783717,0.16
0.5,0.4182825,0.03436426,0.03271028,0.008566376,0.0848439,0.08811475,0.009662829,0.12
0,0.4736842,0.4329897,0.03738318,0.1107549,0.01170695,0.07530738,0.01274671,0.2
0.5,0.5567867,0.5532646,0.04672897,0.1964187,0.01888218,0.01588115,0.02384868,0.2
0,0.5152355,0.4845361,0.4392523,0.01392727,0.01195871,0.1470287,0.1899671,0.2
0.5,0.7783933,0.7594502,0.7196262,0.04559522,0.0427996,0.526127,0.5086349,0.24
0.5,0.07202216,0.07216495,0.6728972,0.04089753,0.03700906,0.3673156,0.5476974,0.24
0,0.08587258,0.08419244,0.08411215,0.7430087,0.06520645,0.078125,0.9177632,0.48
0,0.0734072,0.7766323,0.7196262,0.04399248,0.004154079,0.004610656,0.4983553,0.28
0,0.6537396,0.6391752,0.05607476,0.2859511,0.2610776,0.2981557,0.003289474,0.24
0.5,0.06371191,0.06013746,0.5794392,0.03028628,0.03071501,0.2751025,0.03556743,0.24
0,0.05955679,0.05498282,0.05140187,0.02840721,0.0280715,0.02740779,0.321546,0.24
0,0.07756232,0.8109966,0.6728972,0.05814082,0.5556395,0.06685451,0.06661184,0.44
0.5,0.833795,0.003436426,0.8598131,0.6181055,0.05891239,0.6618853,0.06866776,0.2
0.5,0.8753462,0.8797251,0.08411215,0.7579308,0.6374623,0.07786885,0.009046053,0.24
0.5,0.833795,0.8281787,0.07009346,0.58384,0.004531722,0.6029713,0.0727796,0.24
0.5,0.7783933,0.07216495,0.6261683,0.5462584,0.04859013,0.3826844,0.006167763,0.32
0,0.7091413,0.6907216,0.05607476,0.03984746,0.003902316,0.03329918,0.004111842,0.24
0.5,0.7922438,0.07388316,0.08411215,0.05488007,0.04921954,0.6209016,0.00678454,0.36
0.5,0.07617728,0.7766323,0.07476635,0.5014922,0.04695367,0.5466189,0.05838816,0.36
0.5,0.7922438,0.07388316,0.7663552,0.06206477,0.3756294,0.4569672,0.00884046,0.36
0,0.833795,0.7938144,0.7663552,0.05830662,0.5304632,0.633709,0.00678454,0.36
0.5,0.833795,0.8281787,0.07009346,0.06748093,0.006545821,0.6593238,0.005550987,0.36
0,0.08033241,0.8281787,0.8130841,0.6877418,0.06835347,0.07581967,0.07072368,0.32
0.5,0.06925208,0.6735395,0.6728972,0.04277661,0.03864552,0.04303279,0.05222039,0.12
0,0.7229917,0.742268,0.7196262,0.05880402,0.06105237,0.05942623,0.05838816,0.16
0.5,0.06786703,0.6907216,0.5327103,0.04283188,0.003902316,0.4723361,0.004317434,0.16
1,0.04570637,0.0395189,0.03738318,0.09859622,0.08106747,0.009221312,0.01521382,0.12
1,0.432133,0.4158076,0.3925234,0.07925279,0.006545821,0.1214139,0.0008223684,0.16
0,0.07617728,0.8109966,0.06542056,0.005305626,0.04833837,0.5543033,0.006990131,0.28
0,0.07479224,0.07731958,0.07943925,0.5191776,0.05010071,0.0002561475,0.06044408,0.4
0.5,0.0734072,0.07216495,0.07009346,0.5656019,0.05387714,0.06839139,0.0004111842,0.24
0.5,0.08171745,0.8109966,0.8130841,0.5617332,0.5480866,0.05455942,0.06661184,0.24
0.5,0.8891967,0.08247422,0.004672897,0.866254,0.07804632,0.09375,0.009251645,0.32
0,0.08171745,0.0790378,0.08411215,0.06725986,0.6865559,0.7592213,0.0727796,0.36
0.5,0.08310249,0.07731958,0.06542056,0.5816293,0.04921954,0.08580942,0.05838816,0.32
0.5,0.08310249,0.003436426,0.8598131,0.07637891,0.006671702,0.848873,0.007606908,0.24
0.5,0.08310249,0.07731958,0.07009346,0.06620979,0.6626385,0.08555328,0.06455592,0.28
0.5,0.8060942,0.07388316,0.07476635,0.5153089,0.04582075,0.06915984,0.005756579,0.2
0,0.8476454,0.07731958,0.07943925,0.6407649,0.6097684,0.5543033,0.06661184,0.36
0,0.08033241,0.8281787,0.07476635,0.5650492,0.05261833,0.6157787,0.007195724,0.32
0,0.07617728,0.07216495,0.06542056,0.05117719,0.03461732,0.4646516,0.007195724,0.4
1,0.4875346,0.4673539,0.3925234,0.001160606,0.01145519,0.001280738,0.002878289,0.16
0.5,0.06648199,0.001718213,0.06074766,0.450094,0.05765358,0.5030738,0.03988487,0.24
0,0.002770083,0.6907216,0.7196262,0.04261081,0.043429,0.3929303,0.05016447,0.32
0.5,0.6952909,0.0652921,0.06542056,0.03553664,0.03575025,0.03688525,0.004111842,0.28
0,0.08448754,0.003436426,0.8598131,0.7203493,0.5594159,0.6746926,0.09539474,0.48
0,0.0734072,0.07216495,0.07009346,0.05090085,0.05425479,0.04533812,0.005139803,0.44
0,0.8060942,0.07388316,0.8598131,0.05090085,0.4574522,0.05430328,0.05838816,0.24
0.5,0.05817175,0.5876288,0.05140187,0.2301315,0.2082075,0.02407787,0.02754934,0.2
0,0.002770083,0.001718213,0.7663552,0.04553996,0.03184794,0.0522541,0.05838816,0.36
0.5,0.002770083,0.001718213,0.6728972,0.00342655,0.02933031,0.375,0.004523026,0.32
0.5,0.06925208,0.742268,0.07476635,0.4506466,0.3756294,0.03944672,0.05633224,0.36
0,0.05401662,0.5704467,0.5327103,0.02033823,0.0213998,0.01793033,0.002261513,0.16
0.5,0.0567867,0.0532646,0.06074766,0.0265834,0.02328802,0.2776639,0.003083882,0.2
1,0.001385042,0,0.04672897,0.01735382,0.01359517,0.01690574,0.002261513,0.2
1,0.5983379,0.0532646,0.04672897,0.2096828,0.1880665,0.02151639,0.002261513,0.16
0.5,0.7229917,0.7079038,0.07476635,0.460042,0.3466767,0.4313525,0.006167763,0.36
1,0.04709141,0.04295533,0.4392523,0.1466785,0.01523162,0.01306352,0.001439145,0.12
0.5,0.06371191,0.6219931,0.6728972,0.3506135,0.2510071,0.4159836,0.004317434,0.24
0,0.4598338,0.03780069,0.03738318,0.009948049,0.0949144,0.1060451,0.001027961,0.12
0.5,0.5706371,0.5532646,0.4859813,0.002044877,0.2006546,0.2008197,0.002261513,0.32
0,0.002770083,0.6907216,0.06074766,0.3401127,0.03021148,0.3468238,0.04194079,0.2
0.5,0.66759,0.6735395,0.07009346,0.003592351,0.31143,0.03253074,0.04810855,0.4
0,0.07202216,0.6907216,0.06074766,0.4434619,0.03058912,0.4185451,0.05222039,0.24
0,0.05817175,0.05498282,0.05607476,0.002487012,0.02177744,0.02817623,0.02754934,0.16
1,0.5567867,0,0.05140187,0.01785122,0.1591138,0.001536885,0.002055921,0.12
0,0.06094183,0.05670103,0.6261683,0.02763347,0.2094663,0.02920082,0.03371711,0.24
0.5,0.5706371,0.5189003,0.05607476,0.001713275,0.164149,0.1931352,0.02138158,0.16
0.5,0.6121883,0.5532646,0.5794392,0.02509119,0.224572,0.2879098,0.002672697,0.2
0.5,0.06094183,0.05498282,0.6728972,0.2859511,0.0234139,0.3160861,0.003495066,0.28
0.5,0.06371191,0.6391752,0.06542056,0.318006,0.002643505,0.0366291,0.003700658,0.2
0.5,0.6121883,0.604811,0.06542056,0.0267492,0.02265861,0.03176229,0.03166118,0.28
1,0.5844876,0.06013746,0.4859813,0.1803913,0.1616314,0.2008197,0,0.24
0.5,0.002770083,0.05841924,0.6261683,0.002431745,0.2157603,0.2699795,0.03166118,0.2
0.5,0.04986149,0.04467354,0.5794392,0.1687852,0.01510574,0.02074795,0.001644737,0.12
1,0.501385,0.04123711,0.3925234,0.01127446,0.00969285,0.1239754,0.001233553,0.12
0.5,0.07617728,0.7938144,0.7663552,0.6087101,0.05073011,0.536373,0.006990131,0.28
0.5,0.06925208,0.7079038,0.07009346,0.04321875,0.3693354,0.04021516,0.05016447,0.44
0,0.7645429,0.7594502,0.6261683,0.04614789,0.04217019,0.4159836,0.05633224,0.36
0,0.7783933,0.07044674,0.8130841,0.4987289,0.003776435,0.04918033,0.06661184,0.4
0,0.8614959,0.8625429,1,0.7988284,0.06231118,0.0732582,0.08922698,0.72
1,0.0567867,0.05498282,0.6261683,0.02398585,0.2283484,0.0210041,0.02549342,0.32
1,0.4044321,0.3814433,0.03271028,0.006797833,0.06092649,0.007940574,0.0006167763,0.2
0,0.7783933,0.7250859,0.07009346,0.5208356,0.4398288,0.5594262,0.05633224,0.52
1,0,0.03436426,0.03271028,0.07041008,0.05463243,0.06762295,0.0006167763,0.16
1,0.04155125,0.4329897,0.3925234,0.09141152,0.007804633,0.009733606,0.001027961,0.16
1,0.04432133,0.0395189,0.3925234,0.00956118,0.08862034,0.08811475,0.001027961,0.24
1,0.04016621,0.4158076,0.03271028,0.08754283,0.07980866,0.0829918,0.0008223684,0.36
1,0.04570637,0.4673539,0.3925234,0.1090969,0.09365559,0.1060451,0.001233553,0.2
1,0.4182825,0.4158076,0.3457944,0.008566376,0.0848439,0.009477459,0.009046053,0.12
1,0.4736842,0.04123711,0.04672897,0.1179397,0.01019637,0.1393443,0.001233553,0.12
1,0.04155125,0.03780069,0.4859813,0.09472753,0.08232629,0.008709016,0.001027961,0.12
0,0.07756232,0.07560138,0.07943925,0.6208688,0.5292044,0.7182377,0.007195724,0.36
0.5,0.8199446,0.7766323,0.7196262,0.5860506,0.6462739,0.5543033,0.0004111842,0.32
0.5,0.7922438,0.07388316,0.8598131,0.06040676,0.5644512,0.05532787,0.07072368,0.44
0,0.004155125,0.8453608,0.7663552,0.6860838,0.06092649,0.7105533,0.00678454,0.44
0,0.0734072,0.07216495,0.8130841,0.05581961,0.4826284,0.5286885,0.007401316,0.44
0,0.0734072,0.07216495,0.8598131,0.005858296,0.478852,0.04456967,0.008223685,0.6
0,0.7506925,0.07388316,0.07009346,0.4959655,0.0427996,0.423668,0.07072368,0.24
0.5,0.8753462,0.8625429,0.07476635,0.07814745,0.07603223,0.07581967,0.07483552,0.44
0.5,0.07756232,0.8109966,0.07009346,0.6087101,0.6009567,0.6542008,0.06044408,0.36
0.5,0.07063712,0.8109966,0.7196262,0.05123245,0.0494713,0.04943648,0.005139803,0.28
0.5,0.07479224,0.07044674,0.5794392,0.04775064,0.4624874,0.4415984,0.005345395,0.32
0,0.06925208,0.06701031,0.7663552,0.4943075,0.04003021,0.06096312,0.05016447,0.28
0.5,0.05955679,0.06013746,0.05607476,0.03526031,0.0002517623,0.3903688,0.003083882,0.28
0,0.06786703,0.07216495,0.06542056,0.04940864,0.4549345,0.04738729,0.04810855,0.4
0,0.04432133,0.4673539,0.04672897,0.1616005,0.1540785,0.1623975,0.1858553,0.16
0,0.06094183,0.06185567,0.06542056,0.3511661,0.2749245,0.2264344,0.05222039,0.2
0.5,0.05817175,0.05670103,0.5794392,0.2760031,0.2560423,0,0.003289474,0.36
0,0.07756232,0.003436426,0.004672897,0.06554659,0.05173716,0.692623,0.007401316,0.48
0,0.08171745,0.8281787,0.953271,0.06731513,0.4876637,0.6413934,0.07894737,0.4
0,0.08310249,0.8797251,0.7196262,0.06952581,0.5166163,0.05020492,0.008223685,0.36
0.5,0.08725762,0.08591066,0.8598131,0.7452194,0.06193354,0.0625,0.009868421,0.32
0,0.8753462,0.8969072,0.953271,0.08196087,0.006797583,0.7976434,0.008634868,0.64
0.5,0.7091413,0.7250859,0.6261683,0.03929479,0.3353474,0.4108607,0.00493421,0.28
0.5,0.7368421,0.7079038,0.8598131,0.465016,0.0394008,0.4057377,0.0004111842,0.44
1,0.04570637,0.4845361,0.4859813,0.1334144,0.1150554,0.01434426,0.01521382,0.12
0.5,0.6260388,0.604811,0.05140187,0.2483696,0.02215509,0.0263832,0.002878289,0.2
0,0.66759,0.6735395,0.06074766,0.3478501,0.2875126,0.03227459,0.04605263,0.4
0,0.7091413,0.06013746,0.8130841,0.528573,0.0407855,0.04021516,0.006167763,0.4
0.5,0.7368421,0.7079038,0.07476635,0.04852437,0.03700906,0.5030738,0.05838816,0.24
0,0.06925208,0.742268,0.7196262,0.03857632,0.0361279,0.4082992,0.04194079,0.24
0.5,0.6814405,0.001718213,0.7196262,0.3561402,0.03033736,0.3391393,0.04194079,0.52
0,0.0567867,0.604811,0.5794392,0.2638444,0.01649043,0.2085041,0.003700658,0.2
0.5,0.7368421,0.742268,0.07009346,0.4478833,0.3970292,0.4595287,0.004728619,0.24
0,0.07063712,0.742268,0.07943925,0.0549906,0.4826284,0.0576332,0.06661184,0.52
0.5,0.7783933,0.8625429,0.09345794,0.7054272,0.06294058,0.07120901,0.0727796,0.32
0,0.08033241,0.8109966,0.7663552,0.06162264,0.05375126,0.5645492,0.06455592,0.44
0.5,0.7783933,0.7766323,0.8130841,0.05593014,0.04292548,0.05276639,0.006990131,0.6
0,0.004155125,0.8453608,0.9065421,0.5843926,0.04821249,0.004610656,0.07689144,0.88
0,0.06371191,0.6735395,0.06074766,0.03028628,0.2787009,0.326332,0.002878289,0.28
0,0.04709141,0.04295533,0.4859813,0.0128772,0.1137966,0.1495902,0.01521382,0.2
0.5,0.5567867,0.5189003,0.4392523,0.19255,0.1830312,0.2289959,0,0.2
0.5,0.07063712,0.742268,0.8130841,0.04924284,0.04040786,0.04431352,0.06866776,0.36
0,0.04709141,0.04295533,0,0.013872,0.1339376,0.1521516,0.01500822,0.16
0,0.04570637,0.04123711,0,0.01193766,0.111279,0.1265369,0.1467928,0.08
0.5,0.06094183,0.05670103,0.05607476,0.02603073,0.02278449,0.02894467,0.002878289,0.24
0,0.07202216,0.0652921,0.5794392,0.4202498,0.3152064,0.4185451,0.03988487,0.4
0,0.07479224,0.742268,0.6728972,0.5003869,0.4939577,0.6029713,0.05633224,0.24
0.5,0.08310249,0.8281787,0.08411215,0.6871891,0.5833333,0.7822746,0.0078125,0.68
0,0.0734072,0.07044674,0.06074766,0.05360893,0.05563948,0.5235656,0.05427632,0.4
0,0.8199446,0.7766323,0.9065421,0.7352713,0.5782981,0.8283811,0.07072368,0.6
0.5,0.08171745,0.07560138,0.004672897,0.6772411,0.04783484,0.006659836,0.08922698,0.76
0,0.08310249,0.8281787,0.8130841,0.0006632032,0.545569,0.7540984,0.009251645,0.76
1,0.05817175,0.604811,0.04672897,0.2533436,0.02429507,0.01690574,0.002672697,0.16
0.5,0.8753462,0.9140893,0.08411215,0.06858627,0.07238168,0.633709,0.0078125,0.4
0,0.05817175,0.05498282,0,0.2030507,0.18429,0.2597336,0.002261513,0.24
0.5,0.07617728,0.7766323,0.7196262,0.4622527,0.03952669,0.3545082,0.006373355,0.56
1,0.04155125,0.4329897,0.4392523,0.009450647,0.008182276,0.06506147,0.001027961,0.08
0,0.5290859,0.04810997,0,0.1571792,0.1339376,0.01895492,0,0.28
0,0.4598338,0.4501718,0.4859813,0.01221399,0.117573,0.01408811,0.01521382,0.12
1,0.4875346,0.4673539,0.03738318,0.01381673,0.01208459,0.01331967,0.001439145,0.12
1,0.04016621,0.4329897,0,0.09693822,0.009063444,0.1060451,0.01315789,0.12
0,0.06648199,0.001718213,0.05607476,0.3555875,0.00327291,0.4262295,0.04194079,0.32
0,0.04570637,0.5017182,0.4859813,0.01326407,0.1087613,0.01331967,0.01932566,0.16
1,0.04570637,0.04295533,0.03738318,0.1245717,0.111279,0.0007684426,0.001644737,0.16
0,0.002770083,0.06013746,0.7196262,0.3290594,0.2686304,0.04098361,0.0002055921,0.32
0.5,0.001385042,0.5532646,0.05140187,0.1759699,0.0167422,0.1444672,0.01932566,0.16
0,0.08171745,0.7938144,0.08411215,0.7413507,0.7180262,0.8130123,0.0727796,0.28
0,0.004155125,0.8109966,0.08411215,0.6009727,0.05060423,0.6798156,0.06661184,0.4
0,0.07756232,0.07216495,0.8598131,0.07085221,0.05941591,0.07044058,0.08717106,0.48
0,0.08171745,0.8109966,0.8598131,0.07317343,0.7608258,0.0829918,0.006578947,0.36
0.5,0.7783933,0.07216495,0.9065421,0.5545484,0.05098187,0.6413934,0.05838816,0.44
0,0.7922438,0.7766323,0.6728972,0.06433072,0.07301108,0.5824795,0.0004111842,0.4
0.5,0.08171745,0.08247422,0.953271,0.7446668,0.6009567,0.6567623,0.009662829,0.4
