0.6276736,0.6150061,0.649226,0.55748,0.3874517,0.4011795,0.3396166,0.5170152,0.3508883,0.2706735,0.2253552,0.05055062,0.2486589,0.3537189,0.1821808,0.2202608,0.1003621,0.3619157,0.08446628,0.1089697,0.7497459,0.5909767,0.8350325,0.7033781,0.6101338,0.4340058,0.4017572,0.8768932,0.2222899,0.4405298,0
0.6223924,0.6617466,0.6057221,0.5639327,0.1894142,0.1547331,0.09936102,0.1930608,0.3914974,0.08817727,0.2819716,0.1025386,0.2571789,0.4143927,0.07812734,0.0959006,0.04575378,0.197333,0.08506519,0.0185974,0.800559,0.8006941,0.7460612,0.7766466,0.2596617,0.1943862,0.1665335,0.4318447,0.2602517,0.1379574,0
0.6012675,0.5817959,0.6280619,0.5337069,0.4122311,0.4696053,0.3146006,0.5853612,0.5120558,0.3502961,0.5748224,0.1021848,0.5269801,0.7404009,0.1674727,0.2101982,0.07192232,0.2741612,0.152742,0.1151498,0.984756,0.6891423,0.9425394,0.9606664,0.555797,0.3789877,0.2926518,0.5794175,0.41149,0.4031752,0
0.5867442,0.6758918,0.5908288,0.5104432,0.3432451,0.3225465,0.2638658,0.4992395,0.3673858,0.2175916,0.1827265,0.05517225,0.1820763,0.2320696,0.08161739,0.1267445,0.0477946,0.19653,0.03176221,0.03922948,0.8386686,0.7828457,0.8016683,0.7038408,0.5374584,0.3987547,0.2977636,0.6240777,0.4021519,0.3478224,0
0.5867442,0.4821648,0.6018029,0.5157072,0.5281991,0.3921064,0.3916933,0.6977186,0.6097715,0.3491994,0.3898756,0.1173986,0.3597349,0.5266844,0.2402653,0.2308702,0.09562212,0.3484371,0.1575333,0.1306477,0.7675305,0.6866634,0.751622,0.7326855,0.7296746,0.4275266,0.3998402,0.8108738,0.4441737,0.5322184,0
0.4388699,0.2343174,0.4462081,0.3708609,0.4023194,0.2704521,0.210607,0.2613118,0.322335,0.1881992,0.3376998,0.08106673,0.3442726,0.39447,0.1882136,0.1314477,0.07643187,0.1623172,0.09464774,0.07260212,0.5248984,0.3272187,0.5121409,0.4599722,0.5313455,0.2067954,0.2436102,0.2542913,0.2101096,0.2360133,1
0.628994,0.706027,0.6200275,0.5605366,0.2478938,0.2177529,0.1517891,0.321673,0.4073603,0.1169116,0.2715364,0.2189642,0.3086147,0.4044313,0.1367104,0.1265258,0.06895985,0.3395469,0.1371704,0.05044877,0.7014735,0.8785324,0.6811863,0.6392102,0.305848,0.1579271,0.1822684,0.4978641,0.2352821,0.118516,1
0.400581,0.6629767,0.3811483,0.334522,0.2364952,0.1144715,0.0529393,0.1059886,0.2081218,0.1542006,0.6543072,0.1873425,0.592616,0.6540691,0.2066112,0.08209739,0.03844635,0.2135073,0.2898924,0.04155891,0.4258129,0.5761031,0.3842448,0.3580132,0.2535488,0.06463798,0.04411342,0.1442719,0.1463662,0.08846248,1
0.6487986,0.3394834,0.6259063,0.5788758,0.142135,0.1557916,0.05932907,0.1637833,0.1180203,0.1684581,0.1680728,0.1239662,0.2183654,0.2338807,0.1378072,0.1041038,0.03551679,0.2281618,0.07408517,0.0787347,0.640498,0.4506693,0.6270621,0.5742711,0.2562657,0.1437608,0.08386581,0.3334369,0.1287048,0.2125817,1
0.4243464,0.4563346,0.4005486,0.3509934,0.1992269,0.1063436,0.0630032,0.1282319,0.4447969,0.2028954,0.2571048,0.05972756,0.2407699,0.3220237,0.2740689,0.06702541,0.04315339,0.2294236,0.2080414,0.082728,0.4410569,0.3584531,0.3970343,0.374518,0.2936222,0.06783365,0.07350639,0.2445049,0.2178238,0.1602003,1
0.3688937,0.4876999,0.3541053,0.3024282,0.3244127,0.1336383,0.09699681,0.2165399,0.4777918,0.1583681,0.473801,0.1318606,0.4499843,0.5031393,0.32981,0.07076606,0.04440422,0.2486378,0.4519974,0.07089069,0.4080285,0.4149727,0.3625579,0.3421256,0.3649392,0.06579106,0.07249201,0.2452816,0.3235891,0.1286187,1
0.5709006,0.5221402,0.5357633,0.5031415,0.1793042,0.0699758,0.002210862,0.03961026,0.4137055,0.06931344,0.6494228,0.188227,0.5799937,0.7896039,0.288079,0.06935512,0.002277814,0.119501,0.2467709,0.09960447,0.5846036,0.4040654,0.5188137,0.5239857,0.2100794,0.03801847,0.001473642,0.04314563,0.1475842,0.06520078,1
0.1906523,0.2496925,0.1818538,0.1375446,0.5044107,0.2314759,0.03463259,0.1226236,1,0.3893398,0.8976465,0.2384238,0.806248,0.8397126,0.2892257,0.09557246,0.02523042,0.2349584,0.6446468,0.2404636,0.1768293,0.1660883,0.1410566,0.1298781,0.3825986,0.07837603,0.01731629,0.1001553,0.3745432,0.2121572,1
0.05901776,0.1869619,0.07701352,0.05094243,0.1457033,0.2575609,0.1913099,0.2072243,0.7449238,0.3899978,0.6623001,0.420636,0.5840959,0.5046487,0.3502518,0.40609,0.1419355,0.447376,0.6464434,0.234236,0.04852642,0.2543381,0.06190911,0.03964216,0.184677,0.1543031,0.1115815,0.1975534,0.318717,0.2520587,1
0.5220492,0.800738,0.537331,0.4552555,0.4925166,0.4038258,0.3603834,0.653327,0.4682741,0.3081816,0.697158,0.1802662,0.6847586,0.8952548,0.3025377,0.2649954,0.09786044,0.3699455,0.1359725,0.128651,0.9479167,0.9603372,0.9184431,0.9315131,0.7738233,0.4159959,0.3214057,0.6664078,0.3392204,0.4065711,0
0.7993135,0.8068881,0.8255928,0.7427407,0.5420756,0.4858612,0.4047923,0.85827,0.4987309,0.3222199,0.5466252,0.2030428,0.5342379,0.858428,0.2487909,0.2280264,0.07620145,0.3395469,0.1888762,0.1107287,0.9758638,0.9563708,0.9703429,0.9882769,0.6359438,0.3451642,0.2415335,0.6267961,0.3266342,0.2878003,0
0.09757069,0.6266913,0.09484617,0.06537613,0.4152047,0.2205883,0.06939297,0.1429658,0.3489847,0.3759597,0.2744227,0.3644686,0.2849479,0.2233156,0.4390986,0.1673229,0.05641869,0.2676513,0.2645386,0.158886,0.09933938,0.865642,0.08860054,0.07141758,0.5680228,0.1527657,0.07517572,0.2530874,0.2367032,0.3132694,1
0.3411672,0.5055351,0.3239271,0.2771268,0.1871345,0.1044534,0.1184984,0.2119772,0.2214467,0.105725,0.3579041,0.1282783,0.3389081,0.3425501,0.3773745,0.07616923,0.06790652,0.2570978,0.2453734,0.05948125,0.3432418,0.4828954,0.291937,0.281197,0.3927867,0.07049121,0.1153355,0.2703301,0.139667,0.09508444,1
0.04000534,0.400369,0.06897904,0.0332824,0.4370106,0.4609103,1,0.4158745,0.5989847,0.6275499,0.4793517,0.1838043,0.3559482,0.3280609,0.3906865,0.9166557,1,0.9526814,0.6474417,0.4118905,0.0866362,0.4238968,0.06024097,0.0621626,0.523195,0.4493801,1,0.6796117,0.5107592,0.5288225,1
0.5352522,0.3487085,0.5114639,0.4611988,0.3548419,0.1246031,0.1167093,0.2722434,0.2684009,0.1026541,0.2781971,0.1128654,0.2253076,0.3479836,0.311562,0.03675023,0.05217249,0.2484084,0.2595476,0.04807181,0.4867886,0.2806148,0.4341056,0.4172451,0.3968621,0.0475725,0.08298722,0.2284272,0.136216,0.07547326,1
0.02138892,0.2349324,0.06897904,0.02224487,0.3500842,0.5055194,0.2749521,0.2730038,0.4663705,0.8324195,0.9207371,0.1082217,0.7608078,0.5626057,0.7726479,1,0.1866689,0.5064526,0.3168434,1,0.01333836,0.07783836,0.005746087,0,0.3364124,0.2375441,0.1145367,0.1858641,0.1100284,0.4515664,1
0.6699235,0.3056581,0.6890064,0.5997622,0.3785311,0.4106306,0.2488499,0.4818441,0.3140862,0.3029173,0.3712256,0.05698554,0.3786683,0.4995171,0.1497731,0.2012294,0.05789993,0.2640092,0.05312332,0.10626,0.8818597,0.3351512,0.8906396,0.8144377,0.4749711,0.3590011,0.2219649,0.5370874,0.1780349,0.4057221,0
0.4731979,0.3505535,0.4687439,0.4075395,0.2895233,0.184901,0.1077316,0.2159696,0.3508883,0.1599035,0.3086146,0.1464331,0.3101925,0.3887346,0.1566037,0.174323,0.06010533,0.2284199,0.08626302,0.06699247,0.5693597,0.4516608,0.5089898,0.5039333,0.3153569,0.1724229,0.1360224,0.3363107,0.183922,0.1772646,1
0.5458146,0.4415744,0.5471292,0.4676515,0.3650511,0.2876153,0.1242492,0.220057,0.3496193,0.1781092,0.3419183,0.1619124,0.3221836,0.4089592,0.1784913,0.1570416,0.06816985,0.2345569,0.1585315,0.09285388,0.585874,0.5314823,0.5492122,0.5209007,0.3921076,0.2051482,0.1382588,0.3078058,0.2166058,0.2034978,1
0.3596515,0.6242312,0.3633156,0.2896926,0.4726931,0.2806593,0.1466773,0.2122623,0.4282995,0.3992104,0.4742451,0.400513,0.4165351,0.5378532,0.4316199,0.1619635,0.0851218,0.2152567,0.1721068,0.1464783,0.4423272,0.8953891,0.412975,0.3712787,0.5741357,0.1540835,0.1401757,0.2379417,0.2131547,0.2827065,1
0.6091895,0.3099631,0.6117969,0.4909153,0.4489048,0.5070316,0.3734824,0.6641635,0.4917512,0.3766178,0.3874334,0.144443,0.2455033,0.1858851,0.253328,0.3663867,0.1310072,0.396616,0.2355912,0.1762855,0.7497459,0.4506693,0.6378129,0.5097948,0.5598723,0.4961619,0.3880192,0.663301,0.3684531,0.3938365,1
0.4322684,0.297048,0.424848,0.3606724,0.3441372,0.1976032,0.1326198,0.1770913,0.5786802,0.1717482,0.2566607,0.1972933,0.2158409,0.2824801,0.2121952,0.1735573,0.0660632,0.20152,0.2032501,0.0813969,0.5134655,0.5354487,0.4732159,0.4372976,0.451878,0.1899935,0.1810703,0.2963884,0.3384085,0.2040071,1
0.7597043,0.6543665,0.7638643,0.7086093,0.3164833,0.3027748,0.3846645,0.4693916,0.576142,0.09892521,0.6858348,0.4106851,0.8027769,0.968003,0.3817121,0.3016362,0.1767939,0.5050187,0.2922881,0.1119172,0.8361279,0.7511155,0.8554218,0.8090389,0.4036542,0.1870285,0.267492,0.4757282,0.2655298,0.1124883,0
0.4797993,0.6752767,0.4803056,0.3993887,0.2498761,0.2837971,0.1921725,0.3559886,0.484137,0.2673832,0.4136323,0.2519128,0.4562954,0.4270708,0.2691828,0.2480422,0.08897302,0.3708059,0.2004552,0.16963,0.5337906,0.8130887,0.5414273,0.4477865,0.4022957,0.2405091,0.1944089,0.4679612,0.2557856,0.3175142,1
0.7781886,0.8118082,0.7701352,0.7332314,0.2698979,0.2520792,0.09910543,0.2810836,0.3286802,0.1493749,0.5785968,0.1654504,0.4802777,0.8137527,0.1573017,0.1742136,0.03689928,0.2468024,0.2258091,0.09499314,0.8234249,0.7441745,0.7534755,0.8010181,0.2739252,0.163967,0.07339457,0.2697476,0.1644336,0.1464471,1
0.8772116,0.7343174,0.8804623,0.8444558,0.2922986,0.3183881,0.3584664,0.7113118,0.3489847,0.2000439,0.4471581,0.1058113,0.4159041,0.6833495,0.4072892,0.2426828,0.1491442,0.5055922,0.3028688,0.05929109,0.8640752,0.5820525,0.8387396,0.8429739,0.3703729,0.1893346,0.2273163,0.5732039,0.1713358,0.1109601,0
0.5999473,0.2423124,0.5775033,0.5447444,0.1094261,0.1178361,0.1041853,0.251711,0.1389594,0.02917313,0.6531971,0.174738,0.6134427,0.8919343,0.1380067,0.08890056,0.04470046,0.3102954,0.02297818,0.02568076,0.855183,0.4090233,0.7831326,0.8425111,0.1998913,0.1059839,0.1078275,0.3887379,0.0639464,0.05815432,1
0.6237127,0.4600246,0.6139525,0.5505179,0.3933988,0.2354075,0.1269649,0.2642585,0.2988578,0.1151569,0.4074156,0.2233869,0.4234774,0.5559648,0.2079573,0.1384477,0.06161949,0.2685977,0.1856821,0.0438408,0.695122,0.5870104,0.6550509,0.6401358,0.4260681,0.1623197,0.1103035,0.3072233,0.1961023,0.09185841,1
0.4560339,0.4317344,0.441309,0.3739175,0.4161959,0.1935204,0.07955272,0.2795627,0.4651015,0.3180522,0.5652753,0.253903,0.5216157,0.5324197,0.1854714,0.1043225,0.03722844,0.435618,0.25276,0.1194759,0.4067581,0.3381259,0.3686747,0.3251581,0.2909054,0.07279735,0.03977636,0.2284272,0.1045473,0.1574837,1
0.1400845,0.5608857,0.1340388,0.107998,0.3953811,0.127136,0.02181789,0.07544677,0.1161168,0.3739855,0.4962256,0.3715448,0.4338908,0.3999034,0.4695119,0.1353852,0.01747202,0.1505592,0.1691122,0.2268674,0.164126,0.604363,0.121594,0.1260219,0.4104463,0.07406024,0.01636581,0.09246602,0.04506697,0.2943374,1
0.3794561,0.1242313,0.3737016,0.3085414,0.27079,0.2112128,0.1340575,0.3184411,0.2874365,0.3064269,0.2664298,0.03898545,0.2265699,0.2701038,0.2213691,0.1208383,0.05572746,0.197419,0.1391667,0.0787347,0.4359756,0.1517104,0.383874,0.3518433,0.4885553,0.1733014,0.1535144,0.3281165,0.2151847,0.2746413,1
0.7517825,0.5504305,0.7683716,0.6989302,0.3470116,0.3580826,0.2999361,0.555038,0.4517767,0.2643124,0.3952042,0.3290876,0.5108867,0.6051679,0.3137059,0.2920112,0.1093153,0.408374,0.1014354,0.169107,0.8513719,0.830937,0.875811,0.8360326,0.4885553,0.3023358,0.2551118,0.607767,0.2042225,0.3253247,0
0.4560339,0.596556,0.4301391,0.3868229,0.1746457,0.07938909,0.07613419,0.1682509,0.3629441,0.1079185,0.1796181,0.2671708,0.1344272,0.2378049,0.1678716,0.04206588,0.03518762,0.194924,0.09844084,0.03029208,0.4715447,0.9291026,0.4139018,0.4062933,0.2793588,0.06735045,0.09145368,0.2885825,0.1993504,0.115205,1
0.1518353,0.5276753,0.170096,0.1144507,0.3765488,0.2933238,0.1966134,0.2879277,0.4936548,0.2493969,0.1527531,0.189996,0.2432944,0.1499638,0.3662063,0.2155576,0.09970376,0.3188988,0.130782,0.1271773,0.1438008,0.6311353,0.1848008,0.1184637,0.5754941,0.2228286,0.2111821,0.3786019,0.184734,0.2520587,1
0.2329021,0.5209103,0.2378993,0.1786381,0.3705026,0.2510208,0.09568691,0.1141635,0.6662436,0.2842729,0.5406305,0.258989,0.4875355,0.4928761,0.2932642,0.2180732,0.09479921,0.2470318,0.3505819,0.1215201,0.2428862,0.4566187,0.2218721,0.1826315,0.3445629,0.1332184,0.06379393,0.1243884,0.2261469,0.1724255,1
0.5788223,0.291513,0.6259063,0.5082357,0.7660819,0.5939816,0.6616614,0.9126426,0.4809644,0.5499014,0.6201154,0.1240547,0.5216157,0.8409201,0.2716757,0.2938706,0.1801514,0.3980499,0.1184045,0.2948962,0.8488312,0.4115022,0.8183504,0.8372667,0.7812945,0.4201689,0.5092652,0.7712621,0.2913114,0.7240852,0
0.3847373,0.4618696,0.3899666,0.3083715,0.5123402,0.3112052,0.2258786,0.3312738,0.4022842,0.2928274,0.4318383,0.2861881,0.4411486,0.4171094,0.3403799,0.2280264,0.09693877,0.4009177,0.121998,0.1400129,0.4461382,0.7516113,0.43114,0.3660342,0.6631121,0.262143,0.2294728,0.4730097,0.2220869,0.3035912,1
0.4797993,0.4747848,0.4652165,0.4004076,0.2206364,0.1843717,0.08444089,0.1826046,0.2760152,0.1932442,0.01865009,0.1175534,0.02884189,0.07320093,0.08695219,0.08988493,0.03841343,0.159392,0.05931205,0.02192515,0.4651931,0.6638572,0.4320667,0.4005861,0.3207906,0.1856009,0.1547125,0.3278447,0.2580187,0.1412684,1
0.3451281,0.6420664,0.3372526,0.2812022,0.2485876,0.1752987,0.1639936,0.1805133,0.2030457,0.2948015,0.2728685,0.1378312,0.2650678,0.2900266,0.3689485,0.1456665,0.08041475,0.1845426,0.1225969,0.07521678,0.429624,0.7461576,0.4029657,0.3604812,0.6705834,0.2111881,0.2492013,0.3214757,0.226756,0.2810935,1
0.1387643,0.3794588,0.1416813,0.1006962,0.4082664,0.2444428,0.1384665,0.1690114,0.2645939,0.4123711,0.6472024,0.2346645,0.6279583,0.4850278,0.6051254,0.2960581,0.08959842,0.2933754,0.4645745,0.1779493,0.1806402,0.3653941,0.1747915,0.1274101,0.5130068,0.1638572,0.1038339,0.2071456,0.1666667,0.250191,1
0.5154477,0.6113161,0.526749,0.4236712,0.364952,0.3837895,0.3402556,0.5723384,0.3604061,0.4134679,0.5126554,0.3184733,0.6165982,0.4128834,0.558259,0.4174651,0.1679065,0.6581589,0.2375876,0.2375162,0.4702744,0.5637084,0.4958295,0.3748265,0.3907492,0.2171182,0.1769968,0.4291262,0.1043443,0.2517191,1
0.7306576,0.5430504,0.8340192,0.6775344,0.1572009,0.7709058,0.959425,0.7412547,0.340736,0.566791,0.5579485,0.2492592,0.8337014,0.6776142,0.1787406,0.7897799,0.4723502,0.6572986,0.3218343,0.5745227,0.7205285,0.4774417,0.8294718,0.6549436,0.1244311,0.4304917,0.5417732,0.584466,0.1392611,0.4498684,1
0.2355427,0.5762608,0.2620027,0.1754118,0.4925166,0.4193256,0.206901,0.291635,0.4790609,0.5696426,0.4931172,0.3310778,0.4051751,0.3956774,0.5069053,0.3851993,0.1511192,0.4427875,0.2661357,0.2803491,0.1946138,0.4288547,0.1922151,0.1388246,0.3995788,0.1950451,0.1034345,0.2382913,0.136216,0.2975635,1
0,0.3081181,0.01116989,0,0.5202696,0.2367685,0.1320128,0.1828897,0.3058376,0.5369599,0.1221137,0.04944495,0.1883875,0.06532238,0.3264695,0.217417,0.1072745,0.2982506,0.150546,0.1383966,0,0.2736738,0.04133463,0,0.6875637,0.2296373,0.1961661,0.407767,0.2464474,0.3946855,1
0.4230262,0.6586716,0.4166176,0.3526915,0.3485975,0.2234614,0.1063259,0.1908745,0.3305837,0.2213205,0.4447158,0.1238114,0.3922373,0.5429848,0.3036346,0.2495734,0.06040158,0.2211356,0.06470226,0.1407736,0.5134655,0.5974219,0.4687674,0.4605892,0.5354208,0.2334808,0.1200479,0.2814369,0.1473812,0.2563885,1
0.3543702,0,0.3541053,0.2927492,0.309446,0.1794571,0.1122045,0.2493346,0.3172589,0.2035534,0.06505328,0.02164876,0.1091827,0.1116276,0.2157352,0.142604,0.04983542,0.1852595,0.07787827,0.06233361,0.4054877,0.09271194,0.3983318,0.3487583,0.5680228,0.2324925,0.1678914,0.3478835,0.2647178,0.2548603,1
0.762345,0.004305083,0.7644522,0.6958737,0.4717019,0.3422047,0.282492,0.5492396,0.4371827,0.2669446,0.4027531,0.1092831,0.3695172,0.5248733,0.1049509,0.114932,0.09486505,0.3441354,0.1908726,0.09095231,0.7713414,0.09320769,0.751622,0.7112448,0.4084086,0.166383,0.2044729,0.4741748,0.2389362,0.2109687,1
0.6131503,0.3425584,0.6041543,0.547801,0.08563782,0.2036519,0.2585304,0.2661597,0.161802,0.139943,0.116341,0.1718632,0.1470495,0.2372012,0.2097023,0.3330271,0.1631666,0.2976771,0.05072768,0.1512322,0.5884147,0.4288547,0.5512512,0.5363257,0.2127963,0.2479766,0.2642173,0.3486602,0.06820948,0.1788776,1
0.6765251,0.3929889,0.6500098,0.6075734,0.2511646,0.1587026,0.04536741,0.1084601,0.2836294,0.1546392,0.2375666,0.1090841,0.232881,0.3353055,0.1438899,0.07565516,0.03004279,0.1380556,0.05851352,0.03865901,0.7446646,0.4700049,0.7052827,0.6810119,0.3024519,0.1182834,0.0648163,0.1982136,0.1323589,0.1410137,1
0.8415634,0.3425584,0.8683127,0.7532688,0.5202696,0.6098594,0.3635783,0.8112167,0.5291878,0.281202,0.7091474,0.1559418,0.6434206,0.9972834,0.3636137,0.4331058,0.1054641,0.647548,0.2793117,0.194398,0.8234249,0.2097174,0.8090826,0.7376214,0.4579909,0.2866321,0.1565495,0.5526214,0.1782379,0.1916971,1
0.4573541,0.1519065,0.4665883,0.3818984,0.4370106,0.2862166,0.09121406,0.2739544,0.4524111,0.2820794,0.1976021,0.100283,0.3837173,0.254709,0.252281,0.2439953,0.03350889,0.2321193,0.3409994,0.1544174,0.4715447,0.1839365,0.5399444,0.4022829,0.4858385,0.2539067,0.07919329,0.3179418,0.3566788,0.3158163,1
0.922102,0.191267,0.9157358,0.9013416,0.3182674,0.2844397,0.2279553,0.5639734,0.411802,0.1180084,0.4444937,0.1001061,0.3834017,0.6380706,0.1747021,0.1410728,0.05523371,0.3636364,0.1427602,0.06822849,1,0.2553297,0.9647823,0.9847292,0.3472798,0.1840634,0.1365016,0.5335922,0.2052375,0.1315901,1
0.533932,0.7164821,0.5183225,0.4676515,0.2779264,0.1445259,0.1505112,0.2570342,0.2652284,0.1930248,0.2779751,0.2249348,0.2208899,0.39447,0.2884778,0.1068382,0.07676103,0.2558073,0.1383682,0.08244276,0.6176321,0.9553792,0.552178,0.5694894,0.4804048,0.1372816,0.1738818,0.3623689,0.226756,0.2161474,0
0.3939795,0.3597786,0.3811483,0.3272203,0.422143,0.1571526,0.1147604,0.2471483,0.1091371,0.1667033,0.7491119,0.4743708,0.7892079,0.8321661,0.2425587,0.126307,0.08762344,0.3748208,0.08087281,0.1336902,0.4702744,0.5642042,0.4431882,0.4045966,0.3798818,0.08292243,0.08354633,0.2706019,0,0.1546821,1
0.3570109,0.2810578,0.3486184,0.2868059,0.3358113,0.1871692,0.1119169,0.273289,0.3597715,0.1491555,0.142984,0.1395338,0.121805,0.1771311,0.170514,0.141729,0.04720211,0.2466877,0.1092212,0.03295429,0.3419715,0.3926624,0.3277109,0.2739472,0.3248658,0.1510087,0.1117412,0.3291651,0.1956963,0.1056117,1
0.3372062,0.1580566,0.3474427,0.2613347,0.5341462,0.3561924,0.1480831,0.4558935,0.3832487,0.1945603,0.5037744,0.2167529,0.3452193,0.5894712,0.476492,0.3579647,0.07198815,0.5635216,0.1249925,0.1210923,0.2911585,0.08279624,0.2646895,0.2307574,0.4450859,0.1701167,0.06924122,0.3344078,0.07917172,0.1072247,1
0.133615,0.07072574,0.11699,0.09780948,0.2972545,0.08180856,0,0,0.467005,0.2713314,0.1938277,0.02945469,0.1454718,0.1647549,0.2157352,0.03723148,0,0,0.2641393,0.1105385,0.1260162,0,0.07933269,0.09023599,0.3547511,0.04914288,0,0,0.2827852,0.2232787,1
0.3570109,0.399139,0.3603763,0.2837494,0.4627813,0.285347,0.06488818,0.1769011,0.3032995,0.3020399,0.3836589,0.3416921,0.3723572,0.4400507,0.2468465,0.1651354,0.03811718,0.2730141,0.2651375,0.1250856,0.4004065,0.6276649,0.3783133,0.3371896,0.4763295,0.1668222,0.06156549,0.2486214,0.1770199,0.2186094,1
0.5510958,0.3136531,0.557907,0.4776703,0.2404599,0.2862166,0.1563578,0.2935361,0.3876903,0.2303137,0.2282416,0.09031002,0.2940991,0.2969693,0.1800369,0.1463228,0.04970375,0.2174935,0.2296021,0.04716856,0.6163617,0.3827466,0.647266,0.5543729,0.4077294,0.2498435,0.1669329,0.3930097,0.3729192,0.2204771,1
0.26723,0.2552276,0.2545561,0.2112413,0.1528398,0.1210117,0.07191693,0.07485741,0.1472081,0.1103313,0.313055,0.1937552,0.3310193,0.3301739,0.2410131,0.1701667,0.06642529,0.1609406,0.1431595,0.06965467,0.2949695,0.3282101,0.2880445,0.2418633,0.247436,0.1043366,0.07791533,0.1325437,0.1193666,0.1059513,1
0.4190652,0.2355473,0.4475798,0.3428425,0.522252,0.4166793,0.1185303,0.2854563,0.5253806,0.5821453,0.6321048,0.06434921,0.7144209,0.5502294,0.4216483,0.4939187,0.09180383,0.3183252,0.4338304,0.4054252,0.4474085,0.1194844,0.4450418,0.34737,0.4838008,0.2464392,0.07523962,0.2346408,0.2060495,0.4108159,1
0.4058622,0.3542435,0.4648245,0.3414841,0.4617901,0.5694088,0.530032,0.7048479,0.9587563,0.4794912,0.4622558,0.2351068,0.4809088,0.5408718,0.1851723,0.3727304,0.1530283,0.5285346,0.9331217,0.1778067,0.5223577,0.6088249,0.5501391,0.4740089,0.4573117,0.4194002,0.3597444,0.7242718,0.8246042,0.4057221,0
0.8217587,0.4889299,0.834215,0.77874,0.1870354,0.3679117,0.2891374,0.3385932,0.3661167,0.2869051,0.6893871,0.3419132,0.7933102,0.984907,0.2032707,0.5087938,0.1745556,0.4379123,0.4795472,0.4028105,0.8412094,0.5637084,0.8313253,0.8102731,0.1937784,0.2468784,0.1996805,0.3264078,0.2314251,0.3138637,1
