0.1568628,0.25,0.775372,0.06666667,0.3636364,0,0.1428571,0,0,0,0.07142857,0,0
0.7843137,0.375,0.9104199,0,0.7272727,0.1666667,0.2142857,0.2,0.25,0,0.4285714,0,1
0.7058824,0.25,0.3649465,0.06666667,0.3636364,0.1666667,0.5714286,0.2,0,0,0.2857143,0,0
0.5294118,0.25,0.3198309,0.2,0.8181818,0.3333333,0.07142857,0.8,0,1,0.4285714,0,0
0.4705882,0,0.2444335,0.4666667,0.5454546,0.1666667,0.4285714,0.2,0,0,0.4285714,0,0
0.2352941,0.25,0.7231905,0.4666667,0.5454546,0,0.2142857,0,0,0,0.6428571,0,0
0.1568628,0.25,0.04903326,0.3333333,0.4545455,0.1666667,0.07142857,0.4,0.75,1,0.4285714,0,0
0.509804,0.25,0.6288472,0.3333333,0.4545455,0.1666667,0.7142857,0.2,0,0,0.4285714,0,1
0.3529412,0.25,0.116894,0.4666667,0.5454546,0.1666667,0.2857143,0.2,0,0,0.4285714,0.09756097,0
0.4705882,0.25,0.3734329,0.06666667,0.3636364,0.1666667,0,0.2,0,0,1,0,0
0.254902,0.25,0.488354,0.06666667,0.3636364,0.1666667,0.5714286,0.2,0,0,0.4285714,0,0
0.254902,0.25,0.1257554,0,0.7272727,0.1666667,0.3571429,0.2,0,0,0.4285714,0,0
0.6078432,0.25,0.3798253,0.06666667,0.3636364,0.1666667,0.6428571,0.2,0,0,0.4285714,0,0
0.4901961,0.25,0.2867925,0.6,1,0.1666667,0.2142857,0.2,0,0,0.7857143,0,1
0.372549,0.25,0.3964459,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.4285714,0,0
0.2156863,0.25,0.4743433,0.3333333,0.4545455,0.3333333,0,0,0,1,0.4285714,0,0
0.7058824,0.25,0.4367757,0.06666667,0.3636364,0.1666667,0,0.4,0,1,0.4285714,0,1
0.1568628,0.625,0.5236838,0.3333333,0.4545455,0,0.7857143,0.6,0,0,0.4285714,0,0
0.2745098,0.25,0.8317249,0,0.7272727,0.6666667,0.3571429,0.6,0.25,1,0.4285714,0,0
0.1176471,0.25,0.5546787,0.3333333,0.4545455,0,0.5714286,0,0,0,0.4285714,0,0
0.1960784,0.25,0.5610006,0.06666667,0.3636364,0,0.2857143,0.6,0,0,0.4285714,0.1219512,0
0.4509804,0.25,0.04886133,0.4,0.6363636,0.1666667,0,0.2,0,0,0.4285714,0,0
0.6862745,0.25,0.7374211,0,0.7272727,0.1666667,0.2857143,0.2,0,0,0.4285714,0.02439024,0
0.5686275,0.25,0.1035513,0.06666667,0.3636364,0.1666667,0.2857143,0.4,0,1,0.4285714,0,0
0.8235294,0.25,0.4088472,0.06666667,0.3636364,0.1666667,0.3571429,0.2,0,0,1,0,0
0.5294118,0.25,0.9264741,0.06666667,0.3636364,0.3333333,0.4285714,0,0,1,0.4285714,0,1
0.7058824,0.25,0.9339769,0.06666667,0.3636364,0.3333333,0.3571429,0.6,0,1,0.07142857,0,0
0.627451,0.5,0.7140812,0.06666667,0.3636364,0.1666667,0.8571429,0.2,0,0,0.4285714,0,1
0.254902,0.25,0.1112063,0.2666667,0,0,0.3571429,0,0,0,0.4285714,0,0
0.7843137,0.25,0.662624,0.4666667,0.5454546,0.1666667,0.2142857,0.2,0,0,0.4285714,0,0
0.3921569,0.25,0.7662119,0.3333333,0.4545455,0.3333333,0.4285714,0.8,0,1,0.4285714,0,0
0.254902,0.25,0.2899352,0.06666667,0.3636364,0.1666667,0.3571429,0.4,0.5,1,0.07142857,0.07317073,0
0.3333333,0.5,0.5958794,0,0.7272727,0.1666667,0.8571429,0.2,0,0,0.4285714,0,1
0.3921569,0.25,0.5293264,0.3333333,0.4545455,0.1666667,0.3571429,0.2,0,0,1,0,1
0.6078432,0.25,0.4402959,0.4,0.6363636,0.3333333,0.07142857,0.8,0,1,0.4285714,0.1463415,0
0.2941177,0.375,0.6610231,0.06666667,0.3636364,0,0.2857143,0.6,0.25,0,0.4285714,0,0
0.05882353,0.25,0.488788,0.3333333,0.4545455,0,0.7142857,0.6,0,1,0.4285714,0,0
0.2352941,0.25,0.2495885,0.06666667,0.3636364,0,0.4285714,0,0,0,0.4285714,0,0
0.2941177,0.75,0.8533878,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.4285714,0,1
0.254902,0.25,0.5073929,0.1333333,0.1818182,0,0.1428571,0.6,0,0,0.4285714,0,0
0.2745098,0.5,0.4915079,0.06666667,0.3636364,0,0,0,0,1,0.4285714,0,0
0.4901961,0.25,0.3095096,0.06666667,0.3636364,0.1666667,0.1428571,0.2,0,0,0.4285714,0,0
0.4117647,0.25,0.1421815,0.6666667,0.9090909,0.1666667,0.2142857,0.2,0,0,0.4285714,0,1
0.372549,0.25,0.2479876,0.06666667,0.3636364,0,0.5714286,0.6,0,1,0.4285714,0,0
0.627451,0.5,0.5143546,0.4666667,0.5454546,0.1666667,0.4285714,0.2,0.25,0,0.4285714,0,1
0.09803922,0.25,0.2473337,0.06666667,0.3636364,0,0.4285714,0,0,0,0.5,0,0
0.07843138,0.25,0.5215248,0.3333333,0.4545455,0,0.2857143,0.6,0,1,0.4285714,0,0
0.254902,0.25,0.1754932,0,0.7272727,0,0.07142857,0.6,0.25,0,0.4285714,0.1707317,0
0.03921569,0.25,0.8081398,0.3333333,0.4545455,0,0.2857143,0.6,0.25,0,0.07142857,0,0
0.5882353,0.25,0.7693067,0,0.7272727,0.1666667,0.07142857,0.4,0,1,0.4285714,0,1
0.2745098,0.25,0.2820152,0.4,0.6363636,0.1666667,0,0.2,0,0,0.4285714,0,1
0.3529412,0.625,0.3225113,0.06666667,0.3636364,0.1666667,0.7857143,0.2,0,0,0.4285714,0,0
0.4313726,0.25,0.988898,0.3333333,0.4545455,0.3333333,0.4285714,0,0,0,0.4285714,0,0
0.1372549,0.25,0.08017193,0.06666667,0.3636364,0,0.2857143,0,0,1,0.4285714,0,0
0.4117647,0.125,0.2990614,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.07142857,0,0
0.5686275,0.25,0.3701155,0.4,0.6363636,0.3333333,0.7142857,0,0.25,1,0.1428571,0,0
0.4117647,0.375,0.3130073,0.2,0.8181818,0.1666667,0.2142857,0.2,0,0,0.4285714,0.1951219,1
0.1960784,0.25,0.4178382,0.4666667,0.5454546,0.1666667,0,0.4,0,1,0.07142857,0,0
0.627451,0.25,0.1891065,0.3333333,0.4545455,0.1666667,0.4285714,0.2,0.5,0,0.4285714,0,1
0.8627451,0.75,0.1458174,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.4285714,0,0
0.1960784,0.25,0.6141601,0.3333333,0.4545455,0,0.3571429,0.6,0,1,0.4285714,0,0
0.5490196,0.25,0.5121364,0.4666667,0.5454546,0,0.2142857,0,0,1,0.4285714,0,1
0.9215686,0.25,0.468867,0.1333333,0.1818182,0.1666667,0.4285714,0.2,0,0,0.4285714,0,0
0.509804,0.625,0.4503495,0.3333333,0.4545455,0.3333333,0.7857143,0,0,1,0.4285714,0,0
0.5882353,0.5,0.4823309,0.3333333,0.4545455,0.3333333,0,0.8,0,1,0.2857143,0.1219512,0
0.3333333,0.25,0.5166432,0.06666667,0.3636364,0,0,0,0,1,0.4285714,0,0
0.3137255,0.25,0.4174887,0,0.7272727,0,0.07142857,1,0.5,1,0.4285714,0.2195122,0
0.07843138,0.25,0.7927847,0.06666667,0.3636364,0,0.4285714,0.6,0,0,0.07142857,0,0
0.6862745,0.625,0.6708709,0.06666667,0.3636364,0.3333333,0.7857143,0,0,0,0.7857143,0,1
0.6078432,0.25,0.4871392,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.8571429,0,0
0.1176471,0.25,0.5627508,0,0.7272727,0,0.1428571,0,0,0,0.4285714,0,0
0.1568628,0.25,0.6704453,0.06666667,0.3636364,0,0.2857143,0.8,0,1,0.4285714,0,0
0.5294118,0.75,0.1789628,0.2,0.8181818,0.3333333,0.07142857,0.8,0.5,1,0.4285714,0,0
0.2156863,0.25,0.2072745,0.06666667,0.3636364,0,0.07142857,0,0.5,1,0.4285714,0.1463415,0
0.5490196,0.125,0.5248083,0.2,0.8181818,0.1666667,0.3571429,0.2,0,0,0.4285714,0,1
0.372549,0.25,0.5419363,0.3333333,0.4545455,0.3333333,0.2857143,0.8,0,1,0.4285714,0.1219512,0
0.4313726,0.375,0.6217785,0.4,0.6363636,0,0.07142857,0,0,0,0.5714286,0,0
0.5686275,0,0.2473224,0.2,0.8181818,0.8333333,0.8571429,0.8,0,0,0.4285714,0,0
0.1960784,0.25,0.3102452,0.06666667,0.3636364,0,0.2857143,0,0,0,0.4285714,0,0
0.2156863,0,0.4522181,0.06666667,0.3636364,0.1666667,0.8571429,0.2,0,0,0.4285714,0,0
0.6666667,0.25,0.2288162,0.3333333,0.4545455,0.1666667,0.3571429,0.2,0,0,0.4285714,0,1
0.2156863,0,0.3797801,0,0.7272727,0.1666667,0.2142857,0.2,0,0,0.4285714,0,1
0.07843138,0.25,0.8401297,0.06666667,0.3636364,0,0.4285714,0.6,0.25,0,0.4285714,0,0
0.5294118,0.5,0.4691826,0.3333333,0.4545455,0.1666667,0.07142857,0.2,0.25,0,0.2857143,0,1
0.509804,0.25,0.281009,0.3333333,0.4545455,0.3333333,0,0,0,1,0.4285714,0,0
0.3921569,0.375,0.0399549,0.3333333,0.4545455,0.1666667,0,0.2,0,0,0.5714286,0,1
0.3333333,0.25,0.8149718,0.06666667,0.3636364,0.1666667,0,0.2,0.25,0,0.4285714,0,0
0.4705882,0.125,0.3614741,0,0.7272727,0.3333333,0.07142857,0,0,1,0.4285714,0,0
0.1372549,0.25,0.4078044,0.3333333,0.4545455,0.1666667,0.5714286,0.2,0,0,0.4285714,0,0
0.5882353,0.25,0.2989318,0.3333333,0.4545455,0.1666667,0.7142857,0.2,0,0,0.7857143,0,0
0.372549,0.25,0.2381511,0.3333333,0.4545455,0.3333333,0.4285714,0,0,0,0.4285714,0,0
0.3529412,0.25,0.349814,0.2,0.8181818,0.1666667,0.2142857,1,0,0,0.4285714,0,1
0.1372549,0.125,0.050854,0.06666667,0.3636364,0,0.3571429,0,0,0,0.4285714,0,0
0.03921569,0.625,0.4390502,0.06666667,0.3636364,0,0.7857143,0.6,0,0,0.4285714,0.2439024,0
0.4901961,0.5,0.6762655,0.3333333,0.4545455,0,0.2142857,0,0,1,0.4285714,0,0
0.3921569,0,0.09394871,0.06666667,0.3636364,0.3333333,0,0.8,0,1,0.07142857,0,0
0.01960784,0.25,0.3531173,0.1333333,0.1818182,0,0.3571429,0.6,0,1,0.4285714,0,0
0.372549,0.25,0.3209668,0,0.7272727,0.1666667,0.2857143,0.2,0.25,0,0.1428571,0,1
0.8039216,0.75,0.5515361,0.06666667,0.3636364,0.1666667,0.3571429,0.4,0,1,0.07142857,0,1
0.5294118,0.5,0.4116826,0.06666667,0.3636364,0.1666667,0.6428571,0.2,0.25,0,0.4285714,0,0
0.3921569,0.25,0.5453213,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.4285714,0,1
0.3529412,0.25,0.391522,0.3333333,0.4545455,0,0.3571429,0,1,1,0.4285714,0,0
0.8431373,0.25,0.1999352,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0.5,0,0.4285714,0,0
0.6470588,0.25,0.8411584,0.4,0.6363636,0.3333333,0.3571429,0,0,1,0.4285714,0,0
0.1568628,0.25,0.6767926,0.8,0.09090909,0,0.4285714,0,0,0,0.4285714,0,0
0.2745098,0.25,0.5157328,0.3333333,0.4545455,0.1666667,0.1428571,0.2,0,0,0.4285714,0,0
0.01960784,0.25,0.6438416,0.06666667,0.3636364,0,0.3571429,0.6,0,1,0.4285714,0,0
0.9411765,0.25,0.4563642,0.06666667,0.3636364,0.3333333,0,0,0,1,0.4285714,0,0
0.4705882,0.25,0.3256201,0.06666667,0.3636364,0.3333333,0.3571429,0.8,0.25,1,0.2857143,0,0
0.1568628,0.25,0.4082694,0.3333333,0.4545455,0,0,0,0,0,0.5714286,0,0
0.3137255,0.25,0.2708568,0.3333333,0.4545455,0.3333333,0.4285714,1,0.75,1,0.4285714,0,0
0.8235294,0,0.7153946,0.06666667,0.3636364,0.1666667,0.2857143,0.2,0,0,0.4285714,0,0
0.4509804,0,0.4386894,0.3333333,0.4545455,0,0,0,0,1,0.2857143,0,0
0.1176471,0.25,0.2834837,0.06666667,0.3636364,0,0.6428571,0.6,0,0,0.4285714,0,0
0.4509804,0.25,0.9385908,0,0.7272727,0.1666667,0.2142857,0.2,0,0,0.4285714,0,1
0.4117647,0.25,0.4639515,0.3333333,0.4545455,0.3333333,0.4285714,0,0,0,0.4285714,0,0
0.7647059,0.25,0.5318546,0.06666667,0.3636364,0.1666667,0,0.2,0,0,0.07142857,0.07317073,0
0.8039216,0.25,0.6249098,0.06666667,0.3636364,0.1666667,0,0.2,0,0,0.7857143,0,1
0.2941177,0.25,0.4764318,0.06666667,0.3636364,0,0.2857143,0,0,1,0,0,0
0.5490196,0.25,0.3896928,0.06666667,0.3636364,0.1666667,0,0.2,0,0,0.4285714,0.07317073,0
0.4705882,0.25,0.2758878,0.6666667,0.9090909,0.1666667,0.2142857,0.4,0,1,0.4285714,0,1
0.03921569,0.5,0.03524239,0.3333333,0.4545455,0,0,0.6,0,0,0.4285714,0,0
0.4901961,0.125,0.8121928,0.06666667,0.3636364,0.1666667,0.5,0.2,0.5,0,0.4285714,0.2682927,1
0.05882353,0.25,0.2900535,0.06666667,0.3636364,0,0.2857143,0.6,0,1,0.4285714,0,0
0.5490196,0.25,0.4870011,0.4666667,0.5454546,0.8333333,0.07142857,0,0,1,0.7857143,0,0
0.372549,0.25,0.3809583,0,0.7272727,0.3333333,0.2142857,0.6,0,1,0.4285714,0,0
0.8235294,0.25,0.3696026,0.3333333,0.4545455,0.1666667,0.3571429,0.2,0,0,0.4285714,0,0
0.9215686,0.25,0.01774521,0.06666667,0.3636364,0.1666667,0.07142857,0.2,0,0,0.4285714,0,1
0.3137255,0.25,0.4808399,0,0.7272727,0,0.2142857,0,0,1,0.7857143,0,0
0.3137255,0.25,0.5843489,0.06666667,0.3636364,0.1666667,0.4285714,0.4,0,1,0.4285714,0,1
0.8627451,0.25,0.1549859,0.06666667,0.3636364,0.1666667,0.07142857,0.2,0,0,0.4285714,0,1
0.1960784,0.5,0.547438,0.2,0.8181818,0,0.2142857,0.6,0,0,0.07142857,0,0
0.254902,0.25,0.1564233,0.06666667,0.3636364,0.3333333,0.2142857,0.6,0,1,0.4285714,0,0
0.5294118,0.25,0.439814,0.3333333,0.4545455,0.1666667,0.4285714,0.2,0,0,0.4285714,0,1
0.3529412,0.25,0.4940699,0.3333333,0.4545455,0,0.07142857,0,0,1,0.4285714,0,0
0.1568628,0.25,0.5042531,0.3333333,0.4545455,0,0.7142857,0.6,0,1,0.4285714,0,0
0.1372549,0.25,0.7457554,0.3333333,0.4545455,0.1666667,0.5714286,0.4,0,1,1,0,1
0.4901961,0.5,0.2333991,0.3333333,0.4545455,0.1666667,0.4285714,0.2,0,0,0.4285714,0,1
0.3333333,0.25,0.4524662,0.4,0.6363636,0.3333333,0.3571429,0.8,0.25,1,0.7857143,0,0
0.8431373,0.25,0.4483709,0,0.7272727,0.3333333,0.2142857,0,0,1,0.5714286,0,0
0.07843138,0.25,0.5379961,0.06666667,0.3636364,0,0.1428571,0.6,0,0,0.4285714,0,0
0.6470588,0.25,0.4558371,0.3333333,0.4545455,0.3333333,0.2857143,0,0,0,0.7857143,0,0
0.372549,0.25,0.5227565,0,0.7272727,0.1666667,0.2142857,0.2,0,0,0.7857143,0,0
0.2745098,0.25,0.3176917,0.06666667,0.3636364,0.3333333,0.2142857,0,0,1,0.4285714,0,0
0.07843138,0.25,0.6117616,0.3333333,0.4545455,0,0.3571429,0.6,0,0,0.7857143,0,0
0.1960784,0.25,0.6581849,0,0.7272727,0,0.7142857,0.8,0.25,1,0.4285714,0,0
0.4313726,0.625,0.4018179,0.2,0.8181818,0.1666667,0.7857143,0.4,0.5,1,0.4285714,0.07317073,0
0.1372549,0.25,0.7419729,0.06666667,0.3636364,0,0.4285714,0.6,0,0,0.4285714,0,0
0.6078432,0.25,0.3703213,0,0.7272727,0.1666667,0,0.2,0,0,0.4285714,0,1
0.2745098,0.25,0.5709752,0.06666667,0.3636364,0.1666667,0.6428571,0.2,0,0,0.7857143,0,1
0.7450981,0.25,0.6306652,0.06666667,0.3636364,0.1666667,0.3571429,0.2,0,0,0.4285714,0,1
0.1372549,0.25,0.812903,0.3333333,0.4545455,0.1666667,0,0.4,0.5,1,0.4285714,0.2926829,0
0.509804,0.25,0.4465699,0.06666667,0.3636364,0.3333333,0,0,0,1,0.4285714,0,0
0.1764706,0.25,0.5046984,0.4,0.6363636,0,0.7142857,0,0,0,0.7857143,0,0
0.3529412,0.25,0.504332,0.4,0.6363636,0.1666667,0,0.2,0,0,0.4285714,0,1
0.1764706,0.25,0.1252198,0,0.7272727,0,0.3571429,0,0,0,0.4285714,0,0
0.3333333,0.25,0.3608202,0.2,0.8181818,0.1666667,0.07142857,0.2,0.5,0,0.07142857,0.3170732,1
0.372549,0.125,0.5375676,0,0.7272727,0.3333333,0.2142857,0,0.25,1,0.4285714,0,1
0.1372549,0.25,0.4990868,0.3333333,0.4545455,0,0.5714286,0,0,0,0.4285714,0,0
0.4313726,0.125,0.4493518,0.06666667,0.3636364,0.1666667,0.07142857,0.2,0,0,0.4285714,0,0
0.3529412,0.25,0.4826156,0.06666667,0.3636364,0.3333333,0.6428571,0,0,0,0.7857143,0,0
0.2352941,0.25,0.5228382,0.1333333,0.1818182,0,0.07142857,0,0,1,0.4285714,0,0
0.9019608,0.125,0.1789882,0.06666667,0.3636364,0.1666667,0.5,0.2,0,0,0.7857143,0,0
0.8039216,0.125,0.8632835,0.06666667,0.3636364,0.1666667,0.1428571,0.2,0,0,0.4285714,0,0
0.4705882,0.25,0.5402678,0.3333333,0.4545455,0,0.4285714,0,0.25,0,0.7857143,0,0
0.1764706,0.25,0.590995,0,0.7272727,0,0,0,0,0,0.4285714,0,0
0.5882353,0.25,0.4616911,0.4666667,0.5454546,0,0.2857143,0,0,0,0.4285714,0,0
0.7450981,0.5,0.2358145,0.8,0.09090909,0.1666667,0,0.2,0,0,0.4285714,0,0
0.7058824,0.25,0.6418489,0.06666667,0.3636364,0.1666667,0.6428571,0.2,0,0,0.4285714,0,0
0.254902,0.25,0.2236669,0.06666667,0.3636364,0,0.4285714,1,0,0,0.4285714,0,0
0.5490196,0.25,0.6942334,0.06666667,0.3636364,0.1666667,0.2857143,0.2,0.25,0,0.4285714,0,0
0.1764706,0.25,0.2256426,0.4,0.6363636,0,0.3571429,0,0,0,0.4285714,0,0
0.4117647,0.25,0.7936866,0.4666667,0.5454546,0.1666667,0.4285714,0.2,0,0,0.4285714,0,1
0.372549,0,0.2942334,0.06666667,0.3636364,0.1666667,0.8571429,0.2,0,0,0.4285714,0,1
0.09803922,0,0.7849098,0.3333333,0.4545455,0,0.8571429,0.6,0.25,1,0.4285714,0,0
0.509804,0.125,0.639845,0,0.7272727,0,0.3571429,0,0,0,0.5714286,0,0
0.254902,0.625,0.3864459,0.4666667,0.5454546,0.3333333,0.7857143,0.8,0,1,0.4285714,0,0
0.3137255,0.25,0.290544,0,0.7272727,0.1666667,0.07142857,0.2,0,0,0.4285714,0,1
0.1764706,0.25,0.4999549,0.06666667,0.3636364,0.1666667,0.2857143,0.2,0,0,0.4285714,0,0
0.3137255,0.25,0.2719419,0,0.7272727,0.1666667,0.07142857,0.2,0,0,0.4285714,0,1
0.4117647,0.375,0.2270406,0.06666667,0.3636364,0.1666667,0,0.2,0,0,0.4285714,0,1
0.9411765,0.25,0.4129707,0.1333333,0.1818182,0.8333333,0.2857143,0.8,0.75,0,0.4285714,0,0
0.4509804,0.25,0.2290051,0.4666667,0.5454546,0.1666667,0.7142857,0.2,0,0,0.4285714,0,1
0.4901961,0.25,0.2735936,0.06666667,0.3636364,0.1666667,0,0.4,0,1,0.07142857,0,0
0.1764706,0.125,0.2881821,0.2666667,0,0.1666667,0.4285714,0.2,0,0,0.4285714,0.3414634,0
0.8823529,0.25,0.7193179,0.2,0.8181818,0.1666667,0.2142857,0.2,0,0,0.4285714,0,1
0.509804,0.25,0.4671111,0,0.7272727,0.1666667,0.6428571,0.2,0,0,0.7857143,0,0
0.509804,0.25,0.4501043,0,0.7272727,0.3333333,0.07142857,0,0,0,0.7857143,0,1
0.2156863,0.25,0.218106,0.06666667,0.3636364,0.1666667,0.4285714,0.2,0,0,0.4285714,0,0
0.7647059,0.125,0.4740784,0.3333333,0.4545455,0.1666667,0.3571429,0.2,0,0,0.7857143,0,0
0.7843137,0.25,0.5568489,0,0.7272727,0.3333333,0.07142857,0,0,1,0.7857143,0,1
0.4509804,0,0.4767193,0.4666667,0.5454546,0.1666667,0.5714286,0.2,0,0,0.2857143,0,1
0.5490196,0.25,0.681429,0.06666667,0.3636364,0.1666667,0.5714286,0.2,0.25,0,0.4285714,0,0
0.5294118,0.25,0.4099352,0.06666667,0.3636364,0,0.4285714,0,0.25,0,0.4285714,0,0
0.3137255,0.25,0.7117418,0.06666667,0.3636364,0.1666667,0.4285714,0.4,0,1,0.4285714,0,0
0.1176471,0.25,0.05849775,0.3333333,0.4545455,0,0.3571429,0,0,0,0.4285714,0,0
0.7254902,0.25,0.4493828,0.06666667,0.3636364,0.3333333,0.6428571,0,0,0,0.4285714,0,0
0.1568628,0.25,0.93042,0.3333333,0.4545455,0.1666667,0.4285714,0.2,0,0,0.4285714,0,0
0.5686275,0.25,0.2644335,0.3333333,0.4545455,0.3333333,0.3571429,0,0,1,0.4285714,0,0
0.372549,0.5,0.2887091,0.3333333,0.4545455,0.1666667,0.6428571,0.4,0,1,0.4285714,0,0
0.2352941,0.25,0.3361725,0.06666667,0.3636364,0.6666667,0.5714286,0,0,0,0.4285714,0,0
0.03921569,0.25,0.6130609,0.06666667,0.3636364,0,0.2857143,1,0,1,0.4285714,0,0
0.3529412,0.25,0.5784104,0.06666667,0.3636364,0.1666667,0.2857143,0.4,0,1,0.4285714,0,1
0.5686275,0.125,0.7414544,0.4,0.6363636,0.6666667,0.4285714,0,0,0,0.4285714,0,0
0.3333333,0,0.2345631,0,0.7272727,0.1666667,0.07142857,0.2,0,0,0.7857143,0.07317073,1
0.3333333,0.25,0.5109527,0.06666667,0.3636364,0,0.2857143,0,0,1,0.07142857,0,0
0.5294118,0.25,0.2837768,0.3333333,0.4545455,0.1666667,0.7142857,0.2,0,0,0.4285714,0,0
0.5490196,0.25,0.2313895,0.3333333,0.4545455,0.3333333,0.1428571,0.8,0,1,0.4285714,0,0
0.05882353,0.625,0.3450451,0.06666667,0.3636364,0,0.7857143,1,0,1,0.07142857,0,0
0.2156863,0.25,0.2640812,0.3333333,0.4545455,0,0.2857143,0,0,1,0.4285714,0,0
0.6470588,0,0.7707863,0,0.7272727,0.1666667,0.8571429,0.2,0,0,0.4285714,0,1
0.2156863,0.25,0.268509,0.06666667,0.3636364,0.1666667,0,0.2,0,0,0.4285714,0,0
0.2156863,0.625,0.305155,0.3333333,0.4545455,0.1666667,0.7857143,0.4,0,1,0.4285714,0,1
0.1372549,0.25,0.6400028,0.06666667,0.3636364,0,0.1428571,0.8,0.25,1,0.4285714,0,0
0.3137255,0.25,0.2920575,0.3333333,0.4545455,0.3333333,0.07142857,0.8,0,1,0.4285714,0,0
0.3333333,0.5,0.645403,0.1333333,0.1818182,0.6666667,0.5714286,0,0.25,0,0.4285714,0,0
0.3333333,0,0.6353016,0.06666667,0.3636364,0.3333333,0.6428571,0.8,0,1,0.4285714,0,0
0.2941177,0,0.217376,0,0.7272727,0.1666667,0.07142857,0.4,0,1,0.4285714,0,1
0.2352941,0.25,0.4890727,0.06666667,0.3636364,0.3333333,0.5,0,0,0,0.4285714,0,0
0.3137255,0.25,0.6021702,0.8,0.09090909,0,0.4285714,0.8,0,1,0.07142857,0,0
0.372549,0.375,0.6773196,0.2,0.8181818,0,0.2142857,0,0,0,0.4285714,0,0
0.9019608,0.75,0.5845857,0.06666667,0.3636364,0.1666667,0.07142857,0.2,0,0,0.4285714,0,1
0.5882353,0.5,0.7683258,0.2,0.8181818,0.1666667,0.2142857,0.2,0,0,0.4285714,0,0
0,0.625,0.5288698,0.1333333,0.1818182,0,0.7857143,0.6,0,0,0.4285714,0,0
0.4509804,0.125,0.5333652,0,0.7272727,0.5,0.2142857,0,0,1,0.4285714,0,0
0.1960784,0.25,0.2860203,0.3333333,0.4545455,0,0.4285714,0.6,0.5,0,0.4285714,0.2195122,0
0.3333333,0.5,0.2878805,0.3333333,0.4545455,0,0.8571429,0,0,1,0.4285714,0,0
0.1176471,0.25,0.1871561,0.3333333,0.4545455,0.1666667,0,0.2,0,0,0.4285714,0,0
